,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,INFORMAÇÕES_DO_PRODUTO,TEMPO_DE_ARMAZENAMENTO,MODO_DE_PRODUÇÃO,LOCAL_DE_PRODUÇÃO,RECIPIENTE_DE_ARMAZENAMENTO,VOLUME,GRADUAÇÃO_ALCOÓLICA,LINK,DATA_COLETA
52,60d9e87c0b1a752741f73d22,Cachaça Mandaguahy Jequitibá Rosa 700 ml,"R$ 92,50"," Cachaça Mandaguahy Original armazenada por 12 meses em tonéis de Jequitibá Rosa. Cachaça de Alambique produzida no município de Jaú-SP Em 2018, no concurso Cachaça com Ciência, promovido pela APTA-IAC (Instituto Agronômico de Campinas), conquistou medalha de Prata na Categoria Cachaça Branca com a Mandaguahy original e também medalha de Prata na categoria Cachaça Premium Envelhecida de 01 a 03 anos, com a Mandaguahy Castanheira 24 meses. Na Expo Cachaça 2019 também foi premiada com segundo lugar com as mesmas duas cachaças.. Saiba mais sobre a cachaça Mandaguahy neste link: Site Oficial Mandaguahy "," A Qualidade e tradição sempre estiveram presentes na tradição de produção da centenária fazenda Santana do Mandaguahy em Jaú, São Paulo.  Elaborada de forma totalmente artesanal e extremo cuidado em todo seu processo de fabricação, a Cachaça Mandaguahy Foi concebida para proporcionar prazer e satisfação aos seus apreciadores. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , JAÚ-SP ,Barril:  JEQUITIBÁ ROSA ,Volume:  700 ML ,Graduação Alcóolica:  40% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
53,60d9e87c0b1a752741f73d23,Cachaça Maria Izabel 7 anos 700 ml,"R$ 575,00", Cachaça Maria izabel Extra Premium - 7 anos no Carvalho Francês - 700 ml. As Cachaças Maria Izabel são uma unanimidade em Paraty e o nome da produtora Maria Izabel é uma referência no mundo das Cachaças de Qualidade ," A Cachaça Maria Izabel é produzida de maneira artesanal no município de Paraty desde 1906, no sítio Santo Antônio com a cana produzida no próprio terreno. Sua qualidade que a faz figurar entre as melhores cachaças de nosso país é garantida pela atenção e o cuidado em cada etapa de produção. A proprietária Maria Izabel envolve-se diretamente em cada ua das etapas: inclusive encarregando-se da preparação do fermento, a sua cachaça sendo ainda a unica a usar femento artesanal em Paraty, feito a partir de uma receita tradicional da região.  Outro Detalhe Importante - tornando-a a cachaça com menor acidez de Paraty - é o uso exclusivo de cana do próprio sítio e em terrenos próximos: assim que cortada a cana começa a fementar e moe-la o quanto antes faz toda a diferença.  Maria Izabel - A proprietária   ",Tempo de Envelhecimento: 7 anos,Modo de Produção:  CACHAÇA DE ALAMBIQUE , PARATY-RJ ,Barril:  CARVALHO FRANCÊS ,Volume:  700 ML ,Graduação Alcóolica:  42% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
54,60d9e87c0b1a752741f73d24,Cachaça Maria Izabel Reserva Especial 700 ml,"R$ 699,00"," Cachaça Maria Izabel reserva especial 700 ml, de 4 a 5 anos em Barrís de Carvalho Francês. Essa cachaça é denominada Reserva Especial pois foi sempre produzida em momentos onde a Safra de Cana foi maior e a Produtora e alambiqueira Maria Izabel, conseguiu separar do destilado uma fração mais nobre ainda do destilado, cortando mais abaixo a cabeça do destilado e mais acima a Calda.   "," A Cachaça Maria Izabel é produzida de maneira artesanal no município de Paraty desde 1906, no sítio Santo Antônio com a cana produzida no próprio terreno. Sua qualidade que a faz figurar entre as melhores cachaças de nosso país é garantida pela atenção e o cuidado em cada etapa de produção. A proprietária Maria Izabel envolve-se diretamente em cada ua das etapas: inclusive encarregando-se da preparação do fermento, a sua cachaça sendo ainda a unica a usar femento artesanal em Paraty, feito a partir de uma receita tradicional da região.  Outro Detalhe Importante - tornando-a a cachaça com menor acidez de Paraty - é o uso exclusivo de cana do próprio sítio e em terrenos próximos: assim que cortada a cana começa a fementar e moe-la o quanto antes faz toda a diferença.  Maria Izabel - A proprietária   ",,Modo de Produção:  ARTESANAL , PARATY-RJ ,Barril:  CARVALHO FRANCÊS ,Volume:  700 ML ,Graduação Alcóolica:  42% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
55,60d9e87c0b1a752741f73d25,Cachaça Melicana Amburana 700 ml,"R$ 75,00"," Cachaça Melicana Amburana produzida em alambique da Cachaçaria Melicana de Bom Despacho/MG. É uma bebida destilada na fermentação da cana de açúcar, armazenada por 02 anos, em tonéis de amburana e castanheira.     Volume: 700 ml  Teor Alcoólico: 40% Vol. "," Produzida em alambique da Cachaçaria Melicana, localizada na cidade de Bom Despacho, Minas Gerais, a cachaça Melicana Amburana é uma bebida alcoólica com teor de graduação alcóolica de 40%, envelhecida por 02 anos em tonéis de madeiras amburana e castanheira. Possuindo aromas de cravo e baunilha, com notas de coco é uma ótima dica para um aperitivo.   ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , BOM DESPACHO/MG ,Barril:  TONÉIS DE AMBURANA E CASTANHEIRA  ,Volume:  700 ML ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
56,60d9e87d0b1a752741f73d26,Cachaça Castanheira Amburana Pura Arte 700 ml,"R$ 125,00"," Cachaça Melicana Castanheira Pura Arte é produzida em alambique da Cachaçaria Melicana de Bom Despacho/MG. É uma bebida destilada na fermentação da cana de açúcar, armazenada por 02 anos, em tonéis de castanheira.     Volume: 700 ml  Teor Alcoólico: 40% Vol. "," Produzido em alambique da Cachaçaria Melicana, localizada na cidade de Bom Despacho, Minas Gerais, a cachaça Melicana Castanheira Pura Arte é uma bebida alcoólica com teor de graduação alcóolica de 40%, envelhecida em tonéis de madeira castanheira pelo período de 02 anos. Possui leve aroma de especiarias picantes e cana de açúcar, com notas de coco, sendo uma cachaça perfeita para a elaboração de drinks sofisticados.      ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , BOM DESPACHO/MG ,Barril:  TONÉIS DE CASTANHEIRA ,Volume:  700 ML ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
57,60d9e87d0b1a752741f73d27,Cachaça Melicana Tradicional 700 ml,"R$ 60,00"," Cachaça Melicana Tradicional produzida em alambique da Cachaçaria Melicana de Bom Despacho/MG é uma bebida destilada na fermentação da cana de açúcar, armazenada por 02 anos, em tonéis de castanheira.     Volume: 700 ml  Teor Alcoólico: 40% Vol. "," Produzida em alambique da Cachaçaria Melicana, localizada na cidade de Bom Despacho, Minas Gerais, a cachaça Melicana Tradicional é uma bebida alcoólica com teor de graduação alcóolica de 40%, envelhecida por 02 anos, em tonéis de madeira castanheira. A cachaça tradicional é aquela que perfaz o processo de destilação da fermentação da mais pura e nobre cana-de-açúcar. Esta é sem sombra de dúvida uma cachaça ideal para a elaboração dos mais sofisticados drinks.  ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , BOM DESPACHO/SP ,Barril:  TONÉIS DE CASTANHEIRA ,Volume:  700 ML ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
58,60d9e87d0b1a752741f73d28,Cachaça Melicana Três Madeiras Pura Arte 700 ml,"R$ 125,00"," Cachaça Melicana Três Madeiras Pura Arte produzida em alambique da Cachaçaria Melicana de Bom Despacho/MG. É uma bebida destilada na fermentação da cana de açúcar, armazenada por 02 anos, em tonéis de Amburana, bálsamo e castanheira.     Volume: 700 ml  Teor Alcoólico: 40% Vol. "," Produzida em alambique da Cachaçaria Melicana, localizada na cidade de Bom Despacho, Minas Gerais, a cachaça Melicana Três Madeiras Pura Arte é uma bebida alcoólica com teor de graduação alcóolica de 40%, envelhecida em tonéis de madeira castanheira de bálsamo e Amburana pelo período de 02 anos. Possui notas de baunilha e coco, ressaltando o blend perfeito das três madeiras amburana, bálsamo e castanheira.    ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , BOM DESPACHO/MG ,"Barril:  TONÉIS DE AMBURANA, BÁLSAMO E CASTANHEIRA  ",Volume:  700 ML ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
59,60d9e87d0b1a752741f73d29,Cachaça Menina Branca Dourada 500 ml,"R$ 82,00", Cachaça Menina Branca Dourada - 1 ano Carvalho Europeu. 40% vol. Cachaça produzida no Serro-MG desde o ano 2000. ," Durante muito tempo, o produtor da Cachaça Menina Branca, Marcelo, produziu a Cachaça Menina Branca apenas em sua versão Original, ou Prata. Saudosista da Cachaça Pura, o produtor não nega que relutou em lançar a versão Dourada dessa excelente Cachaça da Região do Serro em Minas Gerais. Mas, de algum Tempo para cá, resolveram fazer a Cachaça Menina Branca em sua versão Dourada, armazenada por 1 ano em barris de Carvalho Europeu. O Segredo dessa Cachaça vem do Coração: A menina branca é puro coração de cachaça, resultado da destilação fracionada. Outro segredo é a fabricação limitada, rigorosamente controlada nas etapas de produção, com a aplicação de mecanismos de teste e avaliação a cada alambicada. A proposta é preservar o processo produtivo tradicional com eficiência, incorporando inovações tecnológicas para garantir características, qualidade e padrão, compondo a Identidade da Menina Branca.. A Menina Branca é produzida em alambique de cobre, com uso de fogo direto. A levedura é selvagem, exclusiva, mantendo a essência do processo original de produção da cachaça e proporcionando excelência e qualidade.   ",,Modo de Produção:  CACHAÇA DE ALAMBIQUE , SERRO-MG ,Barril:  CARVALHO EUROPEU ,Volume:  500 ML ,Graduação Alcóolica:  40% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
60,60d9e87d0b1a752741f73d2a,Cachaça Menina Branca Original 500 ml,"R$ 72,50"," Cachaça Menina Branca Original - 500 ml, 40%vol, produzida no Serro - MG desde o ano 2000. "," A Cachaça Menina Branca surgiu com os ideais de apresentação de uma excelente Cachaça Prata, sem envelhecimento ou influência de madeira em seu produto. O produtor Marcelo, sempre prezou por fazer uma cachça prata que fosse inigualável e, principalmente, com baixa acidez. O Segredo dessa Cachaça vem do Coração: A menina branca é puro coração de cachaça, resultado da destilação fracionada. Outro segredo é a fabricação limitada, rigorosamente controlada nas etapas de produção, com a aplicação de mecanismos de teste e avaliação a cada alambicada. A proposta é preservar o processo produtivo tradicional com eficiência, incorporando inovações tecnológicas para garantir características, qualidade e padrão, compondo a Identidade da Menina Branca.. A Menina Branca é produzida em alambique de cobre, com uso de fogo direto. A levedura é selvagem, exclusiva, mantendo a essência do processo original de produção da cachaça e proporcionando excelência e qualidade.   ",,Modo de Produção:  CACHAÇA DE ALAMBIQUE , SERRO - MG ,Barril:  INOX ,Volume:  500 ML ,Graduação Alcóolica:  40% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
61,60d9e87d0b1a752741f73d2b,Cachaça Mineiriana Amburana 500 ml,"R$ 99,00", Cachaça Artesanal Mineiriana Amburana 500 ml produzida no município de Itabira - MG no distrito de Ipoema na estrada real. Essa Cachaça é armazenada 1 ano em Jequitibá e depois passa 3 anos em barrís de amburana. Para saber mais sobre como essa madeiras influenciam no sabor e aroma da cachaça leia esse post do nosso blog: https://blog.cachacacanela-de-ema.com.br/cachaca-cores-e-sabores/ Cachaça qualidade AMPAQ. ,"   A Cachaça Mineiriana é produzida por Ana Marta Sátyro, ja experiente e reconhecida no universo da cachaça mineira. Além de produtora dessa maravilhosa cachaça, Ana Marta também é responsável técnica em diversos alambiques mineiros.  Graduada em Química pela Universidade Federal de Minas Gerais, há algum tempo atrás ana Marta decidiu produzir sua própria Cachaça A Cachaça Mineiriana é forte, saborosa e, ao mesmo tempo, suave, calorosa e harmoniosa.        A Mineiriana representa a legítima bebida consumida no interior de Minas Gerais! Uma cachaça artesanal que segue rigorosos padrões de qualidade, produzida em Ipoema, pequeno distrito de Itabira-MG. Possui aroma frutado da cana, que remete ao campo, às figuras simples e sábias das pessoas que operam os alambiques e vivem na tranquilidade da zona rural, respirando ar puro e leve dos caminhos da Estrada Real!    ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , ITABIRA-MG ,Barril:  AMBURANA ,Volume:  500 ML ,Graduação Alcóolica:  40% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
62,60d9e87d0b1a752741f73d2c,Cachaça Mineiriana Clássica 500 ml,"R$ 92,50"," Cachaça Mineiriana Prata 500 ml, armazenada em Inox, produzida no sítio Licuri em Itabira - MG, no distrito de Ipoema, na Estrada Real. Cachaça de Qualidade AMPAQ. ","   A Cachaça Mineiriana é produzida por Ana Marta Sátyro, ja experiente e reconhecida no universo da cachaça mineira. Além de produtora dessa maravilhosa cachaça, Ana Marta também é responsável técnica em diversos alambiques mineiros.  Graduada em Química pela Universidade Federal de Minas Gerais, há algum tempo atrás ana Marta decidiu produzir sua própria Cachaça A Cachaça Mineiriana é forte, saborosa e, ao mesmo tempo, suave, calorosa e harmoniosa.        A Mineiriana representa a legítima bebida consumida no interior de Minas Gerais! Uma cachaça artesanal que segue rigorosos padrões de qualidade, produzida em Ipoema, pequeno distrito de Itabira-MG. Possui aroma frutado da cana, que remete ao campo, às figuras simples e sábias das pessoas que operam os alambiques e vivem na tranquilidade da zona rural, respirando ar puro e leve dos caminhos da Estrada Real!    ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , ITABIRA-MG ,Barril:  INOX ,Volume:  500 ML ,Graduação Alcóolica:  42% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
63,60d9e87d0b1a752741f73d2d,Cachaça Néctar do Cerrado Bálsamo 700 ml,"R$ 69,00"," Cachaça Néctar do Cerrado Bálsamo 700 ml é armazenada em tonéis de Bálsamo, também conhecido como Cabreúva, madeira que ocorre em todo o território brasileiro. Sua cor é pardo-escura com tons avermelhados, pesada e resistente. A Néctar do cerrado armazenada nessa Madeira tem cor amarelada tendendo ao dourado. Seu aroma é herbáceo intenso. O Eugenol, presente nessa madeira, imprime ao paladar notas de especiarias e ervas, deixando-a levemente adstringente. "," Em 2001, um Grupo familiar de professores universitários mineiros amantes da Cachaça compraram o sítio onde é produzida a Cachaça Néctar do Cerrado com o sonho de resgatar o processo de produção artesanal da cachaça mineira, com envelhecimento em madeiras que representassem a diversidade dos sabores das cachaças de nosso país. A Qualidade da Néctar do Cerrado surpreendeu e logo o hobby ganhou apreciadores e o mercado, gerando um negócio de Bebidas que, ao longo de seus 18 anos de História conquistou certificações, prêmios e o seu espaço no mercado da cachaça nacional. O Engenho Néctar do Cerrado está sediado no sítio Flor do Cerrado localizado em Monte Alegre de Minas, a 70 km de Uberlândia-MG. Possui Capacidade de 240 mil litros por safra e atende hoje o mercado interno e externo. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , MONTE ALEGRE DE MINAS - MG ,Barril:  BÁLSAMO ,Volume:  700 ML ,Graduação Alcóolica:  39% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
64,60d9e87d0b1a752741f73d2e,Cachaça Néctar do Cerrado Jequitibá Rosa 700 ml,"R$ 69,00"," Cachaça Néctar do Cerrado Jequitibá Rosa - 700 ml, produzida em Monte Alegre de Minas-MG Essa Cachaça é Armazenada em Tonéis de Jequitibá Rosa, também conhecido como Jequitibá-Rei, é uma das maiores árvores das florestas brasileiras. Sua Madeira é amarela clara e bastante porosa. A Néctar do Cerrado Armazenada nessa Madeira tem uma redução acentuada em sua acidez. Sua cor é translúcida e matém as características sensoriais da Cana-de-Açúcar. Harmoniza bem com frutas e é excelente para o preparo de caipirinhas. "," Em 2001, um Grupo familiar de professores universitários mineiro samantes da Cachaça compraram o sítio onde é produzida a Cachaça Néctar do Cerrado com o sonho de resgatar o processo de produção artesanal da cachaça mineira, com envelhecimento em madeiras que representassem a diversidade dos sabores das cachaças de nosso país. A Qualidade da Néctar do Cerrado surpreendeu e logo o hobby ganhou apreciadores e o mercado, gerando um negócio de Bebidas que, ao longo de seus 18 anos de História conquistou certificações, prêmios e o seu espaço no mercado da cachaça nacional. O Engenho Néctar do Cerrado está sediado no sítio Flor do Cerrado localizado em Monte Alegre de Minas, a 70 km de Uberlândia-MG. Possui Capacidade de 240 mil litros por safra e atende hoje o mercado interno e externo. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUIE , MONTE ALEGRE DE MINAS - MG ,Barril:  JEQUITIBÁ ROSA ,Volume:  700ML ,Graduação Alcóolica:  39%VOL ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
