,_id,NOME_DA_CACHAÇA,PREÇO,VOLUME,DESCRIÇÃO_DA_CACHAÇA,LOCAL_DE_PRODUÇÃO,RECIPIENTE_DE_ARMAZENAMENTO,TEMPO_DE_ARMAZENAMENTO,GRADUAÇÃO_ALCOÓLICA,PREMIOS,DATA_COLETA,LINK
118,60d61d7dfad9153ab6f5d7d7,Cachaça Guaraciaba Prata 350ml,R$ 12.00,Volume: 350ml,"Cachaça fabricada desde 1960, lá em Guaraciaba/MG, com período mínimo de um ano de armazenamento em tonéis de Jequitibá.O Começo:Em 1960, o Sr. José Maria Santana, mais conhecido como Zé Santana, começou a produzir cachaça em um pequeno engenho movido à roda d’água. O seu produto era vendido e entregue nos mercados da região no lombo de burros pelos tropeiros.A fama da cachaça correu a região e aumentou a demanda, fazendo com que o pequeno engenho fosse trocado por um maior, movido a vapor. Em 1965, é registrada a marca Guaraciaba e a tropa de burros foi trocada por um caminhão. Em poucos anos, a marca já era uma das preferidas na capital.",Local: Guaraciaba/MG,Madeira: Jequitibá,Envelhecimento: 1 ano,Grad. Alcoólica: 40%,"2020 - Medalha de Ouro no Concurso Mundial de Bruxelas
2018 - Medalha de Prata no Concurso Mundial de Bruxelas
2017 - Medalha de Prata na Expocachaça",23/06/2021 15:59,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-guaraciaba-prata-350ml
119,60d61d7efad9153ab6f5d7d8,Cachaça Saliníssima 670ml,R$ 38.00,Volume: 670ml,"Tradicionalíssima da região de Salinas, a Saliníssima tem processo de elaboração artesanal e é envelhecida em barris de Bálsamo, madeira brasileira, tradicionalmente utilizada para o envelhecimento das melhores cachaças da região, que conferem características únicas à bebida.",Local: Salinas/MG,Madeira: Bálsamo,Envelhecimento: até 10anos,Grad. Alcoólica: 42%,2018 - 36ª Colocada no III Ranking da Cúpula da Cachaça,23/06/2021 15:59,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-salinissima-670ml
120,60d61d7efad9153ab6f5d7d9,Cachaça Companheira Castanheira 670ml,R$ 79.00,Volume: 670ml,"Uma cachaça com coloração amarelo palha, textura aveludada, levemente adocicada, trazendo a presença de notas suaves de castanhas e frutas frescas. Perfeita para momentos especiais.",Local: Jandaia do Sul/PR,Madeira: Castanheira,Envelhecimento: 2anos,Grad. Alcoólica: 40%,,23/06/2021 15:59,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-companheira-castanheira-670ml
121,60d61d7efad9153ab6f5d7da,Cachaça Pinga Minas Amburana 750ml,R$ 60.00,Volume: 750ml,"Destilada em alambiques de cobre com capacidade de 750 litros, a arte a paciência do mestre alambiqueiro resulta em uma cachaça pura e fresca somente com o coração da cachaça.A cachaça de Amburana descansa em dornas de 700L por pelo menos 1 ano onde adquire o sabor e a maciez que essa madeira brasileira oferece.A Cachaça Pinga Minas é produzida com cana-de-açúcar cultivada na própria fazenda e adaptada para a região da zona da mata mineira, onde fica o alambique Caiapó, garantindo assim uma matéria-prima de primeira qualidade.Após destilada ela é armazenada em tanques de aço inox aonde fica descansando por pelo menos 1 ano antes de ser envasada como cachaça branca ou colocada nos barris para o envelhecimento.",Local: Pirapetinga/MG,Madeira: Amburana,Envelhecimento: 1ano,Grad. Alcoólica: 39%,,23/06/2021 15:59,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-pinga-minas-amburana-750ml
122,60d61d7efad9153ab6f5d7db,Cachaça Engenho Fazenda Velha Prata 670ml,R$ 47.00,Volume: 670ml,"Cachaça descansada em recipiente de aço inox e em seguida, engarrafada.",Local: Nova Odessa/SP,,Envelhecimento: -,Grad. Alcoólica: 39%,2015 - 3º Lugar no Concurso Qualidade de Cachaça pela UNESP,23/06/2021 15:59,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-engenho-fazenda-velha-prata-670ml
123,60d61d7efad9153ab6f5d7dc,Cachaça Engenho Fazenda Velha Ouro 670ml,R$ 67.00,Volume: 670ml,"Envelhecida e armazenada em tonéis de jequitibá e carvalho, o que garante a bebida um aroma e paladar específico e sofisticado.",Local: Nova Odessa/SP,,Envelhecimento: 1 ano,Grad. Alcoólica: 39%,"2018 - 3º Lugar no Concurso Cachaça Com Ciência (IAC)
2017 - 3º Lugar no Concurso Qualidade de Cachaça pela UNESP
2012 - 1º Lugar no Concurso Qualidade de Cachaça pela UNESP",23/06/2021 15:59,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-engenho-fazenda-velha-ouro-670ml
124,60d61d7efad9153ab6f5d7dd,Cachaça Herança Mineira Prata Viola 700ml,R$ 70.00,Volume: 700ml,"Cachaça transparente, brilhante, com excelente viscosidade e aromas que lembra capim molhado e broto de cana.Na boca, apresenta um sabor suave, com baixíssima adstringência e acidez, combinando com um final de boca levemente picante e um retrogosto moderado.",Local: Ubá/MG,,Envelhecimento: 6 meses,Grad. Alcoólica: 42%,,23/06/2021 15:59,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-heranca-mineira-prata-viola-700ml
125,60d61d7ffad9153ab6f5d7de,Cachaça Herança Mineira 2 Madeiras Copo Lagoinha 700ml,R$ 90.00,Volume: 700ml,"Possui um amarelo ouro intenso, com aroma que lembra infância, com cheiro de fazenda, combinando com frutas frescas.
Na boca sobressaem as notas de canela e baunilha, combinando com um final de boca que apresenta notas suaves de especiarias e um leve adocicado.",Local: Ubá/MG,,Envelhecimento: 6 meses,Grad. Alcoólica: 42%,,23/06/2021 16:00,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-heranca-mineira-2-madeiras-copo-lagoinha-700ml
126,60d61d7ffad9153ab6f5d7df,Cachaça Santa Rosa Essence Prata 700ml,R$ 50.00,Volume: 700ml,"Cachaça Santa Rosa Prata, em barris de INOX. Uso perfeito para Caipirinhas e para os bons apreciadores da branquinha!",Local: Valença/RJ,,Envelhecimento: Não envelhecida,Grad. Alcoólica: 42%,,23/06/2021 16:00,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santa-rosa-essence-prata-700ml
127,60d61d7ffad9153ab6f5d7e0,Cachaça Santo Mario 5 Madeiras Nobres 750ml,R$ 95.00,Volume: 750ml,"Blend de cachaças envelhecidas por dois anos em barris selecionados de 5 madeiras nobres, equilibrando dulçor e suavidade em buquê aromático superior.Um convite à descoberta de sabores refinados e sensações únicas a cada experiência de consumo.Amburana, Bálsamo, Carvalho Francês, Castanheira e Jequitibá-rosa.",Local: Catanduva/SP,,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,,23/06/2021 16:00,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santo-mario-5-madeiras-nobres-750ml
128,60d61d7ffad9153ab6f5d7e1,Cachaça Santo Mario Amburana 750ml,R$ 55.00,Volume: 750ml,"Fina e perfumada, esta cachaça descansa em barris de amburana de tosta média, resultando numa bebida reconhecida por seu dulçor e excelência sensorial expressa em aromas de cravo, canela e outras especiarias.",Local: Catanduva/SP,Madeira: Amburana,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,,23/06/2021 16:00,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santo-mario-amburana-750ml
129,60d61d7ffad9153ab6f5d7e2,Cachaça Santo Mario Bálsamo 750ml,R$ 55.00,Volume: 750ml,"Descansada em barris de bálsamo, o requinte desta cachaça se revela em suas elegantes notas herbáceas e de especiarias, com presença de anis, cravo e erva-doce, em final de sutil e agradável picância.",Local: Catanduva/SP,Madeira: Bálsamo,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,,23/06/2021 16:00,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santo-mario-balsamo-750ml
130,60d61d7ffad9153ab6f5d7e3,Cachaça Dom Tápparo Premium 3 Anos 700ml,R$ 70.00,Volume: 700ml,Cachaça Premium envelhecida por 3 anos em barris de carvalho europeu,Local: Mirassol/SP,Madeira: Carvalho,Envelhecimento: 3anos,Grad. Alcoólica: 38%,,23/06/2021 16:00,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-dom-tapparo-premium-3-anos-700ml
131,60d61d7ffad9153ab6f5d7e4,Cachaça Indiazinha Flecha de Rubi 500ml,R$ 60.00,Volume: 500ml,"A Indiazinha é produzida no coração da Amazônia, na cidade de Abaetetuba/PA, local tem mais de 200 anos de tradição na produção de cachaça artesanal de alambique.De cor dourado escuro ela é envelhecida em um blend de carvalho e castanheira por 2 anos.",Local: Abaetetuba/PA,,Envelhecimento: 2 anos,Grad. Alcoólica: 42%,,23/06/2021 16:00,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-indiazinha-flecha-de-rubi-500ml
132,60d61d80fad9153ab6f5d7e5,Cachaça 1000 Montes Bruta 500ml,R$ 55.00,Volume: 500ml,"A 1000 Montes Bruta é uma cachaça branca armazenada em inox, pura e na máxima graduação legal para a cachaça, 48% o que traz potência no início e, ao mesmo tempo, suavidade e dulçor no final da degustação.
É a forma mais autêntica de nossas cachaças, sem envelhecimento em madeira, e a expressão máxima da qualidade dos nossos destilados.
Você irá se encantar com potencia e suavidade ao mesmo tempo, um equilíbrio inigualável.Uma bebida untuosa de aromas delicados, características das cachaças produzidas pela Destom.",Local: Faria Lemos/MG,,Envelhecimento: Não envelhecida,Grad. Alcoólica: 48%,,23/06/2021 16:00,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-1000-montes-bruta-500ml
133,60d61d80fad9153ab6f5d7e6,Cachaça Bem Me Quer Premium Carvalho 750ml,R$ 149.00,Volume: 750ml,"Envelhecida por 3 anos em barris de Carvalho, que combinam história, tradição, cuidado e o sabor frutado, suave e deliciosa da cana para oferecer um paladar nobre, único e cheio de personalidade.A cachaça Bem Me Quer segue os preceitos históricos e cria um sabor próprio com personalidade, além de uma combinação agradável para degustação propiciando momentos únicos.",Local: Pitangui/MG,Madeira: Carvalho,Envelhecimento: 3 anos,Grad. Alcoólica: 40%,2019 - Medalha de Prata no Concurso WSWA (Wine & Spirits Wholesalers of America),23/06/2021 16:00,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-bem-me-quer-premium-carvalho-750ml
134,60d61d80fad9153ab6f5d7e7,Cachaça Bem Me Quer Premium Amburana 750ml,R$ 139.00,Volume: 750ml,"Envelhecida por 3 anos em barris de Amburana, que combinam história, tradição, cuidado e o sabor frutado, suave e deliciosa da cana para oferecer um paladar nobre, único e cheio de personalidade.A cachaça Bem Me Quer segue os preceitos históricos e cria um sabor próprio com personalidade, além de uma combinação agradável para degustação propiciando momentos únicos.",Local: Pitangui/MG,Madeira: Amburana,Envelhecimento: 3 anos,Grad. Alcoólica: 40%,"2019 - Medalha de Bronze no Concurso WSWA (Wine & Spirits Wholesalers of America)
2018 - Medalha de Ouro na Expocachaça",23/06/2021 16:00,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-bem-me-quer-premium-amburana-750ml
135,60d61d80fad9153ab6f5d7e8,Cachaça Meia Lua Prata 670ml,R$ 37.00,Volume: 670ml,"Uma cachaça com aromas leves, e sabor equilibrado, armazenada por no mínimo 18 meses em toneis de Jequitibá.",Local: Salinas/MG,Madeira: Jequitibá,Envelhecimento: 2 anos,Grad. Alcoólica: 41%,,23/06/2021 16:00,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-meia-lua-prata-670ml
136,60d61d80fad9153ab6f5d7e9,Cachaça Princesa Isabel Amburana 750ml,R$ 105.90,Volume: 750ml,"Sua personalidade marcante inicia com um amarelo intenso e oleosidade persistente. No Olfato, destaca-se cravo, canela, baunilha e um final de chocolate. 
Na boca encontramos baunilha, coco, mel e rapadura em perfeita harmonia com seu corpo alcoólico mais acentuada.",Local: Linhares/ES,,Envelhecimento: 1 ano,Grad. Alcoólica: 45%,,23/06/2021 16:01,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-princesa-isabel-amburana-750ml
137,60d61d80fad9153ab6f5d7ea,Cachaça Vila do Ouro Prata 700ml,R$ 35.00,Volume: 700ml,"Após destilada entra em um processo de descanso em dornas de inox por um período de 6 meses.
Isso garante macies e sabor inigualável ao produto. É cristalina e possui um aroma marcante da cana de açúcar.Cor: CristalinaAroma: Cana de açúcarPaladar: Encorpado, macio, baixo índice de acidez e paladar equilibrado. Confirma ao palato o sabor da cana de açúcar.Cachaças Vila do Ouro - Natural de Pitangui em Minas Gerais. Seu nome é uma homenagem à cidade, que foi a sétima Vila do Ouro de Minas Gerais. Região considerada tradicional na produção de cachaça. É produzida com os melhores cultivares de cana de açúcar, e tradicionalmente cortada no tempo correto e processada de forma sustentável. Sua garapa é fermentada a partir do próprio caldo da cana em processo natural, sem aceleradores e aditivos. A destilação artesanal, segue à risca toda uma técnica ancestral, conferindo sabor e qualidade às Cachaças Vila do Ouro. Apenas o “coração” da destilação é utilizado para o armazenamento e envase. São produzidas no Alambique Santíssima dentro de rigorosos padrões de qualidade.",Local: Pitangui/MG,,Envelhecimento: 6 meses,Grad. Alcoólica: 40%,,23/06/2021 16:01,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-vila-do-ouro-prata-700ml
138,60d61d80fad9153ab6f5d7eb,Cachaça Santa Rosa Brazilian Prata 1000ml,R$ 55.00,Volume: 1000ml,"Cachaça Santa Rosa Prata, em barris de INOX. Uso perfeito para Caipirinhas!",Local: Valença/RJ,,Envelhecimento: Não envelhecida,Grad. Alcoólica: 40%,,23/06/2021 16:01,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santa-rosa-brazilian-prata-1000ml
139,60d61d81fad9153ab6f5d7ec,Cachaça Cabaré Extra Premium 15 Anos Dom Tápparo 700ml,,Volume: 700ml,"A Cachaça Cabaré é armazenada por 15 anos em tonéis de carvalho europeu e envasada em garrafa de design francês. A cachaça é uma parceria da dupla de cantores Leonardo e Eduardo Costa, pelo engenho Dom Tápparo.",Local: Mirassol/SP,Madeira: Carvalho,Envelhecimento: 15 anos,Grad. Alcoólica: 38%,"2020 - Medalha de Duplo Ouro no Concurso Vinhos e Destilados do Brasil, realizado em São Paulo
2019 - Medalha de Duplo Ouro no Concurso Vinhos e Destilados do Brasil, realizado em São Paulo
2018 - Medalha de Ouro no Concurso Mundial de Bruxelas Edição Brasil
2017 - Medalha de Prata no Concurso Mundial de Bruxelas Edição Brasil
2017 - Medalha de Ouro no Expocachaça
2016 - Medalha de Prata no Concurso Mundial de Bruxelas Edição Brasil
2016 - 1º Lugar da 26ª Expocachaça de Belo Horizonte/MG, Categoria Super Premium Degustação as Cegas",23/06/2021 16:01,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-cabare-extra-premium-15-anos-dom-tapparo-700ml
140,60d61d81fad9153ab6f5d7ed,Cachaça Cabaré Ouro Dom Tápparo 700ml,,Volume: 700ml,"A Cachaça Cabaré Ouro é armazenada por 6 meses em tonéis de carvalho europeu. A cachaça é uma parceria da dupla de cantores Leonardo e Eduardo Costa, com o Engenho Dom Tápparo.",Local: Mirassol/SP,Madeira: Carvalho,Envelhecimento: 6 meses,Grad. Alcoólica: 38%,"2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP",23/06/2021 16:01,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-cabare-ouro-dom-tapparo-700ml
141,60d61d81fad9153ab6f5d7ee,Cachaça Sebastiana Carvalho Single Barrel 3 Anos 500ml,,Volume: 500ml,"O envelhecimento em barris de Carvalho Americano de primeiro uso ocorre pelo menos por três anos e todo conteúdo do barril, após filtrado e graduado com água desmineralizada (40% de volume alcoólico), é engarrafado sem adição de qualquer outro ingrediente.Com barris e garrafas numeradas, Sebastiana Single Barrel tem aroma marcante e adocicado, com características de tostado do carvalho americano, toffee, baunilha e especiarias.
No paladar, notas de frutas secas, coco e madeira dão a esta cachaça a maciez aveludada de uma bebida Super Premium.Por se tratar de uma bebida de aromas e sabores marcantes, foi elaborada com foco na coquetelaria e mixologia.Devido ao seu rico sabor adocicado, harmoniza perfeitamente com aperitivos, pratos leves como frutos do mar e sobremesas.",Local: Américo Brasiliense/SP,Madeira: Carvalho,Envelhecimento: 3anos,Grad. Alcoólica: 40%,"2020 - Medalha de Ouro na Expocachaça
2020 - 8º Lugar no IV Ranking da Cúpula da Cachaça
2018 - 4° Lugar no III Ranking da Cúpula da Cachaça
2017 - Medalha de Ouro no Concurso Mundial de Bruxelas
2017 - Medalha de Prata no International Wine & Spirit Competition (IWCS)
2017 - Medalha de Prata na Expocachaça
2017 - Medalha de Prata no Berlin Intl Spirtis Competition
2017 - Medalha de Ouro no Evento Cacharitiba, como melhor Cachaça Envelhecida em Carvalho
2016 - Medalha de Ouro no Miami Rum Festival Best In Class - A melhor cachaça do evento
2015 - Medalha de Bronze no International Spirits Challenger, em Londres
2015 - Medalha de Prata no World Spirits Competition, realizado em San Francisco
2014 - Medalha de Ouro no New York World Wine & Spirits Competition
2014 - 1° Lugar no Concurso da Universidade do Estado de São Paulo (UNESP)
2014 - Medalha de Prata no World Wine & Spirits Competition, realizado em New York",23/06/2021 16:01,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-sebastiana-carvalho-single-barrel-3-anos-500ml
142,60d61d81fad9153ab6f5d7ef,Cachaça Dom Tápparo Premium Amburana 700ml,,Volume: 700ml,Cachaça Premium envelhecida por 6 anos em barris de amburana.,Local: Mirassol/SP,Madeira: Amburana,Envelhecimento: 6 anos,Grad. Alcoólica: 38%,"2019 - Medalha de Prata no Concurso da Expocachaça - Categoria Madeiras Brasileiras
2018 - Medalha de Prata no Concurso Mundial de Bruxelas Edição Brasil
2016 - Medalha de Ouro na Expocachaça, categoria Extra Premium e Armazenada Acima de 3 Anos",23/06/2021 16:01,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-dom-tapparo-premium-amburana-700ml
143,60d61d81fad9153ab6f5d7f0,Cachaça Weber Haus Premium 7 Madeiras 750ml,,Volume: 750ml,"Cachaça Premium envelhecida por 2 anos, passadas por 7 barris de madeiras, deixando essa cachaça com um sabor maravilhoso!
Como sempre a Weber Haus mandando muito bem com suas belíssimas cachaças!Madeiras de envelhecimento: Carvalho Francês, Carvalho Americano, Bálsamo, Cabriúva, Amburana, Grápia, Canela Sassafrás.Cachaça extremamente leve, macia, de aroma e sabor bem adocicados. Quase nenhuma acidez, pouca ardência e bem aveludada.A cachaça 7 Madeiras tem um excelente paladar quando se tomada gelada!",Local: Ivoti/RS,"Madeira: Carvalho Francês, Carvalho Americano, Bálsamo, Cabriúva, Amburana, Grápia, Canela Sassafrás",Envelhecimento: 2 anos,Grad. Alcoólica: 38%,"2020 - 7º Lugar no IV Ranking da Cúpula da Cachaça
2019 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em São Paulo
2018 - 12° Lugar no III Ranking da Cúpula da Cachaça
2017 - Medalha de Duplo Ouro no Concurso Mundial de Bruxelas",23/06/2021 16:01,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-weber-haus-premium-7-madeiras-750ml
144,60d61d81fad9153ab6f5d7f1,Cachaça Velho Pescador Extra Premium 5 Anos 750ml,,Volume: 700ml,"Envelhecida por 5 anos em barris de Carvalho Americano.Essa cachaça tem um buque de aromas muito marcante e aveludado, onde no aroma e paladar identificamos mel e castanhas.",Local: Ivoti/RS,Madeira: Carvalho,Envelhecimento: 5anos,Grad. Alcoólica: 38%,"2018 - Medalha de Duplo Ouro no Concurso Mundial de Bruxelas, edição Brasil
2016 - Medalha de Ouro no Concurso Mundial de Bruxelas, edição Brasil",23/06/2021 16:01,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-velho-pescador-extra-premium-5-anos-750ml
145,60d61d81fad9153ab6f5d7f2,Cachaça Autêntica Se Sobrá Ouro 700ml,,Volume: 700ml,"Armazenada por 4 anos e tonéis de Carvalho, o que proporciona um sabor único e diferenciado.Cachaça produzida em Alfenas/MG, qualidade e sabor garantido!
Uma linda garrafa acompanhada de uma canequinha de madeira.",Local: Alfenas/MG,Madeira: Carvalho,,Grad. Alcoólica: 38%,,23/06/2021 16:01,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-autentica-se-sobra-ouro-700ml
146,60d61d82fad9153ab6f5d7f3,Cachaça Dom Tápparo Extra Premium 12 Anos Edição Especial 700ml,,Volume: 700ml,Cachaça Extra Premium envelhecida por 12 anos em barris de carvalho.,Local: Mirassol/SP,Madeira: Carvalho,Envelhecimento: 12 anos,Grad. Alcoólica: 40%,"2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP
2019 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em São Paulo
2018 - Medalha de Ouro no Concurso Mundial de Bruxelas Edição Brasil
2017 - Medalha de Duplo Ouro no Concurso Mundial de Bruxelas Edição Brasil",23/06/2021 16:02,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-dom-tapparo-extra-premium-12-anos-edicao-especial-700ml
147,60d61d82fad9153ab6f5d7f4,Cachaça Dom Tápparo Prata 1000ml,,Volume: 1000ml,Cachaça descansada em dornas de Inox.,Local: Mirassol/SP,Madeira: não passa por madeira,Envelhecimento:,Grad. Alcoólica: 38%,,23/06/2021 16:02,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-dom-tapparo-prata-1000ml
148,60d61d82fad9153ab6f5d7f5,Cachaça Samanaú Ouro Orgânica 500ml,,Volume: 500ml,"Cachaça Samanaú Ouro, essa cachaça é armazenada por 6 meses em barris de louro-canela.Características Sensoriais:✓ Visual: densa, límpida e brilhante.✓ Olfativa: muito fina, intensa e persistente. Delicadas notas florais, madeira discreta, amêndoa e especiarias, puxando para a canela.✓ Gustativa: macia, leve e fina. Decorrente do processo produtivo orgânico. Acidez equilibrada e sabor especial com discreta doçura.✓ Impressão Final: intensa e persistente, deixando um fim de boca com ervas finas, persistindo traços florais e notas de canela e caramelo.✓ Harmonização: Pela leve presença do caramelo, amêndoas e canela, é ideal para acompanhar sobremesas: doces, sorvetes, bolos e tortas.A Cachaça Samanaú passou a ser produzida a partir de 2004 quando Vidalvo Dadá Costa aceitou o desafio e instalou um alambique artesanal no Sítio Samanaú, na  cidade de Caicó, no Sertão do Seridó, Rio Grande do Norte.Mas tudo começou mesmo lá atrás, em 1994 com a construção da Barragem Passagem das Traíras, perenizando o Rio Seridó, fundamental para o  incrementado do cultivo da cana de açúcar naquela região.Segundo o fabricante, a cana dessa região é diferenciada por possuir um maior teor de sacarose, devido as 4000 horas de insolação por ano e a grande amplitude térmica entre dia e noite.O alambique espera ainda a certificação de cachaça orgânica, por não utilizar de agrotóxicos e adubos químicos durante o plantio da cana.",Local: Caicó/RN,Madeira: Louro-Canela,Envelhecimento: 6 meses,Grad. Alcoólica: 40%,,23/06/2021 16:02,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-samanau-ouro-organica-500ml
149,60d61d82fad9153ab6f5d7f6,Cachaça Germana Palha Tradicional 670ml,,Volume: 670ml,"Com esta cachaça tudo começou. Envelhecida por dois anos, sendo um ano em barris de carvalho Francês e um ano em barris de bálsamo. 
A Germana Cachaça da Palha é ideal para apreciadores que amam um sabor seco e distinto o qual é criado por esses dois tipos especiais de madeira. Um prazer muito especial de altíssimo nível.",Local: Nova União/MG,Madeira: Carvalho Francês e Bálsamo,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,"2018 - Medalha de Ouro no Concurso Mundial de Bruxelas, Edição Brasil2016  26° Lugar no II Ranking da Cúpula da Cachaça2014  26° Lugar no I Ranking da Cúpula da Cachaça
2011 - 4° Lugar no Ranking da Revista Playboy",23/06/2021 16:02,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-germana-palha-tradicional-670ml
150,60d61d82fad9153ab6f5d7f7,Cachaça 1000 Montes Carvalho 3AOB 500ml,,Volume: 500ml,"Um blend de cachaças envelhecidas em barris de carvalho americano de primeiro uso, com 3 tostas diferentes (3 AOB – American Oak Barrel), que lhe proporcionam coloração dourada alaranjada forte.
Uma bebida com aromas e sabores doces equilibrados, notas de coco, amêndoas, caramelos e açúcar queimado, mel e baunilha e percepção alcoólica suave, trazendo sofisticação e características únicas à bebida.",Local: Faria Lemos/MG,Madeira: Carvalho Americano,Envelhecimento: 1 ano e meio,Grad. Alcoólica: 40%,,23/06/2021 16:02,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-1000-montes-carvalho-3aob-500ml
151,60d61d83fad9153ab6f5d7f8,Cachaça Weber Haus Prata 700ml,,Volume: 700ml,"Maciez, suavidade, transparência, atributos que personalizam esta cachaça.Cachaça Prata, passa por filtro de carvão ativado 50%, onde tira um pouco do paladar e aroma da cana de açúcar, deixando-a mais neutra.Pura, com gelo, com limão, com frutas vermelhas, maracujá, enfim, qualquer acompanhamento fazem desta cachaça um motivo para reunião. 
Bom acompanhamento para aperitivos como bolinhos de siri, frituras em geral.",Local: Ivoti/RS,,Envelhecimento: Não envelhecida,Grad. Alcoólica: 38%,"2019 - Medalha de Prata no Concurso Vinhos e Destilados do Brasil, realizado em São Paulo
2009 - Medalha de Duplo Ouro na San Francisco World Spirits Competition, USA
2009 - Best of Cachaça Category World Spiritis Competition San Francisco, USA
2008 - Medalha de Ouro na Internacional Review Of. Spirits Award, Chicago USA
2008 - Dupla Medalha de Ouro na World Spirits Competition San Francisco, USA
2008 - Best of Cachaça Category World Spiritis Competition San Francisco, USA",23/06/2021 16:02,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-weber-haus-prata-700ml
152,60d61d83fad9153ab6f5d7f9,Cachaça Sebastiana Carvalho Blend 500ml,,Volume: 500ml,"Sebastiana Carvalho Blend é um produto composto por 30% de cachaça armazenada em barris de Carvalho Americano por até 1 ano e 70% de cachaça armazenada em tonéis de aço inox por pelo menos 6 meses.
Sebastiana Carvalho Blend é uma cachaça que valoriza os sabores tradicionais da cachaça e atende o consumidor amante da nossa famosa branquinha. Harmoniza perfeitamente com um torresmo bem crocante, para fazer par a uma cerveja bem gelada e é claro com um delicioso churrassco.",Local: Américo Brasiliense/SP,Madeira: Carvalho,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,,23/06/2021 16:02,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-sebastiana-carvalho-blend-500ml
153,60d61d83fad9153ab6f5d7fa,Cachaça Santo Grau Coronel Xavier Chaves 750ml,,Volume: 750ml,"Resultado de um terroir privilegiado, essa cachaça não passa por madeira, mas descansa durante seis meses em tanques de pedra parafinados e subterrâneos, construídos há 250 anos e tombados pelo Patrimônio Histórico Nacional.A Santo Grau Coronel Xavier Chaves é uma cachaça tradicional mineira. Seu aroma traz a presença da cana de açúcar e, seu sabor, que começa vigoroso, torna-se quase doce e preenche a boca. O processo de produção artesanal, segue a tradição de mais de 250 anos. Começando pela colheita manual da cana, que é moída pela força da roda d´água, a alma do engenho. A fermentação é lenta, usando o tradicional fermento natural, produzido com fubá de milho. Na destilação, feita em alambique de cobre aquecido por fogo direto, aproveita-se apenas o suprassumo do Coração da Cachaça. Uma cachaça branquinha, pura, que depois de alambicada, descansa em uma adega climatizada naturalmente construída há mais de 100 anos.Dica:Na hora da sobremesa, sua Santo Grau Coronel Xavier Chaves vai bem com cocada de forno, sorvete de limão e calda de melaço.",Local: Coronel Xavier Chaves/MG,,Envelhecimento: Não envelhecida,Grad. Alcoólica: 40%,"2020 - 6º Lugar no IV Ranking da Cúpula da Cachaça
2018 - Medalha de Prata no Concurso Mundial de Bruxelas, edição Brasil
2017 - Medalha de Prata no Concurso Mundial de Bruxelas, edição Brasil
2016 - 42º Lugar no II Ranking da Cúpula da Cachaça
2014 - 27º Lugar no I Ranking da Cúpula da Cachaça
2011 - 13º Lugar no Ranking Revista Playboy",23/06/2021 16:02,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santo-grau-coronel-xavier-chaves-750ml
