,_id,NOME_DA_CACHAÇA,PREÇO,VOLUME,ANÁLISE_DO_CACHACIER,DESCRIÇÃO_DA_CACHAÇA,HISTÓRIA_DO_ALAMBIQUE,LOCAL_DE_PRODUÇÃO,RECIPIENTE_DE_ARMAZENAMENTO,TEMPO_DE_ARMAZENAMENTO,GRADUAÇÃO_ALCOÓLICA,PREMIOS,DATA_COLETA,LINK
153,60df749a8882c8982eaecdca,Cachaça Claudionor 350ml,"R$ 27,00",350ml,,"A Cachaça Claudionor 350ml é uma bebida forte, com aroma de cana-de-açúcar madura, que descansa por dois anos em tonéis de amburana de quase 100 anos. De cor límpida, com um leve tom amarelado, possui graduação alcoólica de 48%.
","A Cachaça Claudionor é produzida artesanalmente em Januária, norte de Minas Gerais, seguindo a tradição que nasceu em 1925 com o fundador Claudionor Carneiro. A bebida era comercializada em garrafões e dornas para comerciantes e barqueiros que navegavam pelo Rio São Francisco e passavam pela cidade à procura da cachaça Januária de Claudionor. Na terceira geração da família, a dedicação e o cuidado com a história seguem honrando os princípios do criador do destilado.
",Januária - MG,Amburana,1 ano,48%,"2018 - 21ª Colocada no III Ranking da Cúpula da Cachaça
2016 - 37ª Colocada no II Ranking da Cúpula da Cachaça
",25/6/2021 - 19:44:4,https://www.cachacarianacional.com.br/cachaca-claudionor-350ml-01428/p
154,60df749a8882c8982eaecdcb,Cachaça Engenho São Luiz Premium Bálsamo 750ml,"R$ 109,35",750ml,,"A Cachaça Engenho São Luiz Premium Bálsamo 750ml é uma bebida premium, envelhecida por um ano e meio em barris de bálsamo, madeira típica brasileira. Leve, tem graduação alcoólica de 40%. Possui aroma marcante e sabor amadeirado, lembrando frutas secas. São produzidas apenas duas mil unidades desse destilado por ano. Envasada nas tradicionais garrafas kaleido.
","A história da Cachaça Engenho São Luiz começou em 1906, quando José Zillo e os irmãos fundaram a destilaria no bairro Rocinha, em Lençóis Paulista, interior de São Paulo. A produção da cachaça foi mantida por Gino Zillo, irmão de José, até 1971. Décadas depois, em 2007, Luiz Santana Zillo, neto de José, e os filhos resgataram as origens da família criando o Engenho São Luiz.

Assim, desde a sua concepção, o Engenho São Luiz foi cuidadosamente projetado para produzir cachaça de alambique através de processos rigorosamente controlados e com volume de produção restrito, para garantir a qualidade única.

Dois anos depois, teve início a primeira safra para produção de cachaça da nova fase da destilaria. Em 2014, o auge: pela primeira vez o Engenho São Luiz exportou uma bebida para o mercado internacional. A Cachaça Augusta foi enviada a Nova Iorque, nos Estados Unidos.
",Lençóis Paulista - SP,Balsamo,1 ano e 6 meses,40%,,25/6/2021 - 19:44:12,https://www.cachacarianacional.com.br/cachaca-engenho-sao-luiz-premium-balsamo-750ml-01427/p
155,60df749b8882c8982eaecdcc,Cachaça Engenho São Luiz Premium Amburana 750ml,"R$ 109,35",750ml,,"A Cachaça Engenho São Luiz Premium Amburana 750ml é uma bebida premium, envelhecida por um ano e meio em barris de amburana, madeira típica brasileira. Leve, tem graduação alcoólica de 40%. Mais suave e macia, com aroma levemente adocicado, frutado e com toques de especiarias. São produzidas apenas duas mil unidades desse destilado por ano. Envasada nas tradicionais garrafas kaleido.
","A história da Cachaça Engenho São Luiz começou em 1906, quando José Zillo e os irmãos fundaram a destilaria no bairro Rocinha, em Lençóis Paulista, interior de São Paulo. A produção da cachaça foi mantida por Gino Zillo, irmão de José, até 1971. Décadas depois, em 2007, Luiz Santana Zillo, neto de José, e os filhos resgataram as origens da família criando o Engenho São Luiz.

Assim, desde a sua concepção, o Engenho São Luiz foi cuidadosamente projetado para produzir cachaça de alambique através de processos rigorosamente controlados e com volume de produção restrito, para garantir a qualidade única.

Dois anos depois, teve início a primeira safra para produção de cachaça da nova fase da destilaria. Em 2014, o auge: pela primeira vez o Engenho São Luiz exportou uma bebida para o mercado internacional. A Cachaça Augusta foi enviada a Nova Iorque, nos Estados Unidos.
",Lençóis Paulista - SP,Amburana,1 ano e 6 meses,40%,,25/6/2021 - 19:44:19,https://www.cachacarianacional.com.br/cachaca-engenho-sao-luiz-premium-amburana-750ml-01426/p
156,60df749b8882c8982eaecdcd,Cachaça Velho Alambique Carvalho 700ml,"R$ 89,00",700ml,,"A Cachaça Velho Alambique Carvalho 700ml é uma bebida premium, armazenada por um ano em barris de carvalho. Leve, possui graduação alcoólica de 40%. Seus aromas e sabores adquiridos pelo envelhecimento remetem a baunilha, coco queimado e um toque defumado. A sua tonalidade é amarelo-dourado. O álcool e a acidez são equilibrados, garantindo um destilado de altíssima qualidade. Harmoniza muito bem com queijo parmesão, torresmo, cervejas com grãos mais tostados e charutos.
","O solo do vale do rio Taquari, em Santa Tereza, no Rio Grande do Sul, é identificado como um dos mais férteis do mundo pois tem as condições ideais para o plantio de cana-de-açúcar, matéria-prima das cachaças. As empresas Remus e Bettinelli Ltda, administradas pelos sócios Ivandro Remus e Michel Bettinelli desde 2001, ampliaram seus canaviais na Serra Gaúcha para apostar na produção de uma bebida premium, elaborada em uma região com mais de 100 anos de tradição na arte de fazer Cachaça Artesanal.

No campo, a colheita é realizada quando a cana atinge o ponto ideal de maturação. O plantio é totalmente sustentável, certificado com o selo ""Produto Orgânico do Brasil"" de uma entidade participativa e fiscalizada pelo núcleo Serra da Eco Vida. Ter esse selo significa poder dar garantia ao consumidor que nenhum tipo de aditivo químico foi utilizado em todo o processo, do cultivo à colheita, além de ser uma comprovação da bandeira e filosofia “verde” da direção da Cachaça Velho Alambique.

Após a colheita manual, a moagem é feita no mesmo dia para que o caldo seja extraído o mais rápido possível. Esta ação é essencial para alcançar um líquido de qualidade. A proposta das famílias é elaborar cachaças que unam técnicas tradicionais com toques modernos de produção, com foco em bebidas artesanais com apenas 30 mil litros por ano.

Embora o foco seja ampliar cada vez mais a presença da marca em novos estados brasileiros, a Cachaça Velho Alambique também já alçou voo em mercados competitivos, como Inglaterra, Irlanda e Itália. ""Temos um longo trabalho de mostrar para o público brasileiro a diferença em termos qualitativos das cachaças artesanais das indústrias. O segundo passo será disseminar essa cultura também em outros países"" explica Ivandro Remus, um dos sócios da destilaria.
",Santa Tereza - RS,Carvalho,1 ano,40%,,25/6/2021 - 19:44:25,https://www.cachacarianacional.com.br/cachaca-velho-alambique-carvalho-700ml-01409/p
157,60df749b8882c8982eaecdce,Cachaça Princesa Isabel e Cachaçaria Nacional Madeiras Brasileiras 750ml,"R$ 130,00",750ml,,"A Cachaça Princesa Isabel e Cachaçaria Nacional Madeiras Brasileiras 750ml é uma edição especial da Cachaça Princesa Isabel em parceria com a Cachaçaria Nacional. Produzida através de um blend, é envelhecida por seis anos em barris de jequitibá-rosa, jaqueira, bálsamo e amburana. Leve, possui graduação alcoólica de 40%.

O nome Princesa Isabel é uma homenagem à matriarca da família Cellia. Os rótulos das bebidas trazem, em aquarela, a figura de pássaros da fauna da Serra do Mar, em Linhares, no Espírito Santo.
","A Cachaça Princesa Isabel é produzida desde 2016, em Linhares, no Espírito Santo, e surgiu de uma paixão antiga de Adão Cellia, idealizador da marca. Em 2005, o produtor adquiriu a Fazenda Tupã e construiu por lá o próprio alambique. Antes de lançar a bebida, passou quase 10 anos estudando os conceitos cachaceiros para levar ao mercado um produto de qualidade.

Na propriedade, a colheita é manual, sem queima e com a extração do caldo em no máximo doze horas. Na fermentação, utiliza-se leveduras selecionadas. Para preservar o habitat da região, parte do bagaço da cana torna-se adubo, assim como o esterco do gado. Há também um sistema de placas solares, que geram autonomia energética para o alambique e famílias da região.
",Linhares - ES,"Jequitibá, Jaqueira, Bálsamo e Amburana",6 anos,40%,,25/6/2021 - 19:44:32,https://www.cachacarianacional.com.br/cachaca-princesa-isabel-e-cachacaria-nacional-madeiras-brasileiras-750ml-01354/p
158,60df749b8882c8982eaecdcf,Cachaça Weber Haus Orgânica Bálsamo 700ml,"R$ 79,00",700ml,,"A Cachaça Weber Haus Orgânica Bálsamo 700ml é um bebida armazenada por um ano em barris de bálsamo, madeira tipicamente brasileira. Leve, possui graduação alcoólica de 38%. Contemplada com selo que garante a produção orgânica do destilado.
","A Weber Haus é administrada por Evandro Weber, descendente de alemães de Ivoti, encosta da Serra Gaúcha, interior do Rio Grande do Sul. Quando chegaram da Alemanha, seus bisavós adquiriram terras na cidade, onde plantavam mandioca e cana-de-açúcar e produziam farinha. A família deu início à fabricação de cachaça em 1848 para consumo próprio.

O alambique foi construído em 1948, e consistia em um galpão com um engenho no meio movimentado por quatro mulas. Com o tempo, foram modernizando a produção. O negócio acabou passando de pais para filhos. Foi esta união de familiares que contribuiu para a longevidade do empreendimento.

O processo manual, desde a escolha do tipo correto de cana-de-açúcar, que se adaptou ao solo da região, até o corte manual, assim como o tratamento ecologicamente correto dado ao canavial, trouxe excelência na fabricação da cachaça.

A agroindústria Weber Haus conta com mais de 35 premiações nacionais e internacionais e é a cachaça mais premiada do Brasil. Possui duas certificações importantes: orgânica e rastreabilidade concedidas pelo Inmetro, sendo umas das primeiras a receber o selo da agricultura familiar do Brasil.

Os produtos produzidos pela agroindústria Weber Haus vão além da cachaça. Possuem também licores, sucos de uva e açúcar mascavo, dentre outros.

",Ivoti - RS,Bálsamo,1 ano,38%,,25/6/2021 - 19:44:38,https://www.cachacarianacional.com.br/cachaca-weber-haus-organica-balsamo-700ml-01322/p
159,60df749b8882c8982eaecdd0,Cachaça Velho Pescador Weber Haus Ouro 750ml,"R$ 145,00",750ml,"De cor amarelo-palha, possui uma mescla de aromas adocicados e amadeirados. No paladar, traz um gosto doce, de chocolate branco. Além disso, causa uma sensação aveludado na boca. Retrogosto agradável e moderado.","A Cachaça Velho Pescador Weber Haus Ouro 750ml é armazenada por um ano e seis meses em barris de carvalho. Leve, possui graduação alcoólica de 38%. Fabricada na Fazenda Maribo, às margens da Lagoa da Pinguela, em Osório, Rio Grande do Sul. É dessas águas que muitos pescadores retiram o seu sustento, fato que gerou o nome-homenagem da cachaça.
","Em 1985, a família de Marcelo Borsato adquiriu uma fazenda em Osório, no Rio Grande do Sul. Em homenagem a Mari Milani, esposa de Marcelo, foi dado o nome de Fazenda Maribo, que é a composição de Mari com as iniciais de Borsato. Hoje, o nome tornou-se marca fruto do trabalho realizado no chamado “Armazém da Fazenda Maribo”, onde há muitos anos são vendidos produtos elaborados na própria fazenda, como geléias finas, cachaças e licores.
",Ivoti - RS,Carvalho,1 ano e 6 meses,38%,,25/6/2021 - 19:44:45,https://www.cachacarianacional.com.br/cachaca-velho-pescador-weber-haus-ouro-750ml-01304/p
160,60df749b8882c8982eaecdd1,Cachaça Velho Ernesto Ouro 670ml,"R$ 67,00",670ml,,"A Cachaça Velho Ernesto Ouro 670ml é envelhecida dois anos em barris de carvalho, harmonizada com madeiras brasileiras, tais como, grápia, cabreúva, angico, louro e jequitibá-rosa. De “bouchet” marcante, porém fino, expressando toda exuberância que o terroir do Vale do Rio das Antas oferece. Paladar encorpado, agradável, resultado de seu envelhecimento e destilação diferenciada. É uma bebida leve, com graduação alcoólica de 38%.
","A história do engenho começou em 1875, com a chegada da família Bucco no Vale do Rio das Antas, em Bento Gonçalves, na Serra Gaúcha. Imigrantes italianos provenientes de Udine, no norte da Itália, traziam na bagagem a tradição na elaboração de grappa, famoso destilado feito a partir do bagaço da uva. Logo que chegaram ao Brasil, iniciaram o cultivo da cana-de-açúcar e a produção de cachaça, mas a aquisição do primeiro alambique de cobre aconteceu apenas em 1925. Hoje, a tradição e qualidade da Casa Bucco é mantida pela presença do proprietário e técnico Moacir A. Menegotto, um profundo conhecedor da arte de destilar em alambique de cobre com fornalha a lenha.

Os canaviais da Casa Bucco estão plantados no clima frio da Serra Gaúcha, rodeados por montanhas com solo basáltico de boa fertilidade. O terroir da região se diferencia por estar próximo ao Rio das Antas, que produz alta intensidade de neblina e impede as geadas pelo clima quente no verão e boa intensidade de chuvas. Com essas condições, a Casa Bucco produz uma das melhores e mais premiadas cachaças brasileiras, com características diferenciadas, com notas de melado, palmito, aspargos e abacaxi.

O processo de produção é cuidadoso: a fermentação ocorre com leveduras selecionadas, a destilação descontínua é feita por alambique Charentes a exemplo dos melhores destilados do mundo. Já o envelhecimento se dá por seis anos em barris de carvalho americano com um toque de bálsamo a fim de obter um produto com uma maior complexidade sensorial.

A Casa Bucco se destaca no cenário nacional por ser uma das marcas que mais conquistou prêmios em concursos nacionais e internacionais nos últimos anos.
",Bento Gonçalves - RS,"Carvalho, Grápia, Cabreúva, Angico, Louro e Jequitibá-rosa",2 anos,38%,,25/6/2021 - 19:44:52,https://www.cachacarianacional.com.br/cachaca-velho-ernesto-ouro-670ml-01290/p
161,60df749b8882c8982eaecdd2,Cachaça Terra Forte Ouro 700ml,"R$ 72,00",700ml,,,,Presidente Jucelino - MG,Carvalho Frances,,40%,"2018 - Medalha de Prata no ExpoCachaça
2016 - Medalha de Ouro no Concurso Mundial de Bruxelas Edição Brasil
",25/6/2021 - 19:44:59,https://www.cachacarianacional.com.br/cachaca-terra-forte-ouro-700ml-01254/p
162,60df749c8882c8982eaecdd3,Cachaça Tabaroa 600ml,"R$ 115,20",600ml,,"A Cachaça Tabaroa 600ml é uma bebida armazenada por dois anos em barris de carvalho. Robusta, possui graduação alcoólica de 46%. Tabaroa é o feminino de Tabaréu e significa “mulher matuta”. Sua figura está representada nos rótulos do destilado, feitos a partir do bagaço da cana-de-açúcar reciclado.
","A produção da Cachaça Tabaroa começou em 1986, na fazenda do avô de Alexandre Teixeira Figueiredo, em Coqueiral, no sul de Minas Gerais. Sendo o café mais rentável na região, Alexandre decidiu migrar sua produção de cachaça para Vitoriano Veloso, distrito conhecido popularmente como Bichinho, próximo a Tiradentes e Prados, em 2000.

Apesar das dificuldades iniciais, como a falta de energia elétrica e o difícil acesso ao alambique, a região demonstrou ser favorável à produção de Cachaças Artesanais graças à altitude e à amplitude térmica, condições excelentes para a plantação da cana-de-açúcar. Aliou-se também o potencial turístico local, incentivado pela história, arquitetura, gastronomia e artesanato.
",Bichinhos - MG,Carvalho,2 anos,46%,"2014 - 24ª Colocada no I Ranking da Cúpula da Cachaça em 2014
",25/6/2021 - 19:45:5,https://www.cachacarianacional.com.br/cachaca-tabaroa-600ml-01238/p
