,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento,Particao
677,Vanderley,B-NOME_BEBIDA,742,24,33,76,10
678,Azevedo,I-NOME_BEBIDA,742,34,41,76,10
679,é,O,742,42,43,76,10
680,um,O,742,44,46,76,10
681,single,O,742,47,53,76,10
682,barrel,O,742,54,60,76,10
683,de,O,742,61,63,76,10
684,um,O,742,64,66,76,10
685,barril,B-RECIPIENTE_ARMAZENAMENTO,742,67,73,76,10
686,de,O,742,74,76,76,10
687,carvalho,B-TIPO_MADEIRA,742,77,85,76,10
688,francês,I-TIPO_MADEIRA,742,86,93,76,10
689,",",O,742,93,94,76,10
690,feita,O,742,95,100,76,10
691,com,O,742,101,104,76,10
692,fermento,O,742,105,113,76,10
693,caipira,O,742,114,121,76,10
694,e,O,742,122,123,76,10
695,destilada,O,742,124,133,76,10
696,em,O,742,134,136,76,10
697,alambiques,B-EQUIPAMENTO_DESTILACAO,742,137,147,76,10
698,de,I-EQUIPAMENTO_DESTILACAO,742,148,150,76,10
699,cobre,I-EQUIPAMENTO_DESTILACAO,742,151,156,76,10
700,.,O,742,156,157,76,10
701,Os,O,743,0,2,76,10
702,12,B-TEMPO_ARMAZENAMENTO,743,3,5,76,10
703,anos,I-TEMPO_ARMAZENAMENTO,743,6,10,76,10
704,de,O,743,11,13,76,10
705,envelhecimento,O,743,14,28,76,10
706,trouxeram,O,743,29,38,76,10
707,muitas,O,743,39,45,76,10
708,complexidades,O,743,46,59,76,10
709,que,O,743,60,63,76,10
710,você,O,743,64,68,76,10
711,pode,O,743,69,73,76,10
712,conferir,O,743,74,82,76,10
713,na,O,743,83,85,76,10
714,seção,O,743,86,91,76,10
715,análise,O,743,92,99,76,10
716,sensorial,O,743,100,109,76,10
717,feita,O,743,110,115,76,10
718,pelos,O,743,116,121,76,10
719,juízes,O,743,122,128,76,10
720,do,O,743,129,131,76,10
721,Spirits,B-NOME_ORGANIZACAO,743,132,139,76,10
722,Selection,I-NOME_ORGANIZACAO,743,140,149,76,10
723,.,O,743,149,150,76,10
724,Análise,O,744,0,7,76,10
725,Sensorial,O,744,8,17,76,10
726,Extra,O,744,18,23,76,10
727,APARÊNCIA,O,744,24,33,76,10
728,:,O,744,33,34,76,10
729,Cor,O,744,35,38,76,10
730,dourada,B-CARACTERISTICA_SENSORIAL_COR,744,39,46,76,10
731,com,O,744,47,50,76,10
732,reflexos,B-CARACTERISTICA_SENSORIAL_COR,744,51,59,76,10
733,verdes,I-CARACTERISTICA_SENSORIAL_COR,744,60,66,76,10
734,.,O,744,66,67,76,10
735,AROMA,O,745,0,5,76,10
736,:,O,745,5,6,76,10
737,Intensidade,O,745,7,18,76,10
738,média,O,745,19,24,76,10
739,no,O,745,25,27,76,10
740,nariz,O,745,28,33,76,10
741,",",O,745,33,34,76,10
742,aromas,O,745,35,41,76,10
743,florais,B-CARACTERISTICA_SENSORIAL_AROMA,745,42,49,76,10
744,e,O,745,50,51,76,10
745,frutados,B-CARACTERISTICA_SENSORIAL_AROMA,745,52,60,76,10
746,muito,O,745,61,66,76,10
747,agradáveis,O,745,67,77,76,10
748,",",O,745,77,78,76,10
749,com,O,745,79,82,76,10
750,notas,B-CARACTERISTICA_SENSORIAL_AROMA,745,83,88,76,10
751,de,I-CARACTERISTICA_SENSORIAL_AROMA,745,89,91,76,10
752,anis,I-CARACTERISTICA_SENSORIAL_AROMA,745,92,96,76,10
753,",",O,745,96,97,76,10
754,folhas,B-CARACTERISTICA_SENSORIAL_AROMA,745,98,104,76,10
755,secas,I-CARACTERISTICA_SENSORIAL_AROMA,745,105,110,76,10
756,e,O,745,111,112,76,10
757,ervas,B-CARACTERISTICA_SENSORIAL_AROMA,745,113,118,76,10
758,",",O,745,118,119,76,10
759,pimenta,B-CARACTERISTICA_SENSORIAL_AROMA,745,120,127,76,10
760,e,O,745,128,129,76,10
761,frutas,B-CARACTERISTICA_SENSORIAL_AROMA,745,130,136,76,10
762,vermelhas,I-CARACTERISTICA_SENSORIAL_AROMA,745,137,146,76,10
763,.,O,745,146,147,76,10
764,SABOR,O,746,0,5,76,10
765,:,O,746,5,6,76,10
766,Grande,O,746,7,13,76,10
767,equilíbrio,O,746,14,24,76,10
768,no,O,746,25,27,76,10
769,palato,O,746,28,34,76,10
770,",",O,746,34,35,76,10
771,com,O,746,36,39,76,10
772,persistência,O,746,40,52,76,10
773,elegante,O,746,53,61,76,10
774,da,O,746,62,64,76,10
775,madeira,B-CARACTERISTICA_SENSORIAL_SABOR,746,65,72,76,10
776,.,O,746,72,73,76,10
777,Notas,O,747,0,5,76,10
778,de,O,747,6,8,76,10
779,frutas,B-CARACTERISTICA_SENSORIAL_SABOR,747,9,15,76,10
780,vermelhas,I-CARACTERISTICA_SENSORIAL_SABOR,747,16,25,76,10
781,",",O,747,25,26,76,10
782,caramelo,B-CARACTERISTICA_SENSORIAL_SABOR,747,27,35,76,10
783,e,O,747,36,37,76,10
784,doce,B-CARACTERISTICA_SENSORIAL_SABOR,747,38,42,76,10
785,de,I-CARACTERISTICA_SENSORIAL_SABOR,747,43,45,76,10
786,leite,I-CARACTERISTICA_SENSORIAL_SABOR,747,46,51,76,10
787,.,O,747,51,52,76,10
788,Notas,O,748,0,5,76,10
789,de,O,748,6,8,76,10
790,ervas,B-CARACTERISTICA_SENSORIAL_SABOR,748,9,14,76,10
791,medicinais,I-CARACTERISTICA_SENSORIAL_SABOR,748,15,25,76,10
792,.,O,748,25,26,76,10
793,IMPRESSÃO,O,749,0,9,76,10
794,GERAL,O,749,10,15,76,10
795,:,O,749,15,16,76,10
796,Produto,O,749,17,24,76,10
797,bem,O,749,25,28,76,10
798,feito,O,749,29,34,76,10
799,",",O,749,34,35,76,10
800,com,O,749,36,39,76,10
801,personalidade,O,749,40,53,76,10
802,Elegante,O,749,54,62,76,10
803,e,O,749,63,64,76,10
804,charmosa,O,749,65,73,76,10
805,",",O,749,73,74,76,10
806,sua,O,749,75,78,76,10
807,estrutura,O,749,79,88,76,10
808,e,O,749,89,90,76,10
809,perfil,O,749,91,97,76,10
810,são,O,749,98,101,76,10
811,fortemente,O,749,102,112,76,10
812,marcados,O,749,113,121,76,10
813,por,O,749,122,125,76,10
814,um,O,749,126,128,76,10
815,envelhecimento,O,749,129,143,76,10
816,bem,O,749,144,147,76,10
817,controlado,O,749,148,158,76,10
818,.,O,749,158,159,76,10
819,Um,O,750,0,2,76,10
820,pouco,O,750,3,8,76,10
821,incomum,O,750,9,16,76,10
822,para,O,750,17,21,76,10
823,uma,O,750,22,25,76,10
824,cachaça,O,750,26,33,76,10
825,",",O,750,33,34,76,10
826,uma,O,750,35,38,76,10
827,ótima,O,750,39,44,76,10
828,bebida,O,750,45,51,76,10
829,!,O,750,51,52,76,10
830,Madeira,O,751,0,7,76,10
831,:,O,751,7,8,76,10
832,Carvalho,B-TIPO_MADEIRA,751,9,17,76,10
833,Francês,I-TIPO_MADEIRA,751,18,25,76,10
834,Envelhecimento,O,751,26,40,76,10
835,:,O,751,40,41,76,10
836,12,B-TEMPO_ARMAZENAMENTO,751,42,44,76,10
837,anos,I-TEMPO_ARMAZENAMENTO,751,45,49,76,10
838,Graduação,O,751,50,59,76,10
839,Alcoólica,O,751,60,69,76,10
840,:,O,751,69,70,76,10
841,40%,B-GRADUACAO_ALCOOLICA,751,71,74,76,10
842,Volume,O,751,75,81,76,10
843,:,O,751,81,82,76,10
844,750ml,B-VOLUME,751,83,88,76,10
845,Safra,O,751,89,94,76,10
846,:,O,751,94,95,76,10
847,2007,B-TEMPO,751,96,100,76,10
848,Volume,O,752,0,6,76,10
849,:,O,752,6,7,76,10
850,700ml,B-VOLUME,752,8,13,76,10
851,TEMPO,O,753,0,5,76,10
852,DE,O,753,6,8,76,10
853,ARMAZENAMENTO,O,753,9,22,76,10
854,:,O,753,22,23,76,10
855,12,B-TEMPO_ARMAZENAMENTO,753,24,26,76,10
856,anos,I-TEMPO_ARMAZENAMENTO,753,27,31,76,10
857,NOME,O,926,0,4,94,10
858,DA,O,926,5,7,94,10
859,CACHAÇA,O,926,8,15,94,10
860,:,O,926,15,16,94,10
861,Cachaça,O,926,17,24,94,10
862,Caialua,B-NOME_BEBIDA,926,25,32,94,10
863,Prata,B-CLASSIFICACAO_BEBIDA,926,33,38,94,10
864,750ml,B-VOLUME,926,39,44,94,10
865,PREÇO,O,927,0,5,94,10
866,:,O,927,5,6,94,10
867,R$,B-PRECO,927,7,9,94,10
868,59,I-PRECO,927,10,12,94,10
869,",",I-PRECO,927,12,13,94,10
870,99,I-PRECO,927,13,15,94,10
871,DESCRIÇÃO,O,928,0,9,94,10
872,DA,O,928,10,12,94,10
873,CACHAÇA,O,928,13,20,94,10
874,:,O,928,20,21,94,10
875,A,O,928,22,23,94,10
876,Cachaça,O,928,24,31,94,10
877,Caialua,B-NOME_BEBIDA,928,32,39,94,10
878,Prata,B-CLASSIFICACAO_BEBIDA,928,40,45,94,10
879,foi,O,928,46,49,94,10
880,eleita,O,928,50,56,94,10
881,a,O,928,57,58,94,10
882,melhor,O,928,59,65,94,10
883,cachaça,O,928,66,73,94,10
884,branca,O,928,74,80,94,10
885,de,O,928,81,83,94,10
886,Goiás,B-NOME_LOCAL,928,84,89,94,10
887,em,O,928,90,92,94,10
888,2020,B-TEMPO,928,93,97,94,10
889,e,O,928,98,99,94,10
890,7ª,O,928,100,102,94,10
891,melhor,O,928,103,109,94,10
892,do,O,928,110,112,94,10
893,Brasil,B-NOME_LOCAL,928,113,119,94,10
894,pela,O,928,120,124,94,10
895,Cúpula,B-NOME_ORGANIZACAO,928,125,131,94,10
896,Da,I-NOME_ORGANIZACAO,928,132,134,94,10
897,Cachaça,I-NOME_ORGANIZACAO,928,135,142,94,10
898,.,O,928,142,143,94,10
899,Cachaça,O,929,0,7,94,10
900,premiada,O,929,8,16,94,10
901,no,O,929,17,19,94,10
902,Concurso,O,929,20,28,94,10
903,Mundial,O,929,29,36,94,10
904,de,O,929,37,39,94,10
905,Destilados,O,929,40,50,94,10
906,em,O,929,51,53,94,10
907,Bruxelas,B-NOME_LOCAL,929,54,62,94,10
908,2018,B-TEMPO,929,63,67,94,10
909,.,O,929,67,68,94,10
910,É,O,930,0,1,94,10
911,armazenada,O,930,2,12,94,10
912,em,O,930,13,15,94,10
913,reservatórios,B-RECIPIENTE_ARMAZENAMENTO,930,16,29,94,10
914,de,I-RECIPIENTE_ARMAZENAMENTO,930,30,32,94,10
915,aço,I-RECIPIENTE_ARMAZENAMENTO,930,33,36,94,10
916,inox,I-RECIPIENTE_ARMAZENAMENTO,930,37,41,94,10
917,por,O,930,42,45,94,10
918,1,B-TEMPO_ARMAZENAMENTO,930,46,47,94,10
919,ano,I-TEMPO_ARMAZENAMENTO,930,48,51,94,10
920,",",O,930,51,52,94,10
921,possui,O,930,53,59,94,10
922,graduação,O,930,60,69,94,10
923,alcoólica,O,930,70,79,94,10
924,de,O,930,80,82,94,10
925,40%,B-GRADUACAO_ALCOOLICA,930,83,86,94,10
926,vol,O,930,87,90,94,10
927,.,O,930,90,91,94,10
928,É,O,931,0,1,94,10
929,leve,O,931,2,6,94,10
930,",",O,931,6,7,94,10
931,com,O,931,8,11,94,10
932,notas,B-CARACTERISTICA_SENSORIAL_SABOR,931,12,17,94,10
933,cítricas,I-CARACTERISTICA_SENSORIAL_SABOR,931,18,26,94,10
934,e,O,931,27,28,94,10
935,um,O,931,29,31,94,10
936,leve,B-CARACTERISTICA_SENSORIAL_SABOR,931,32,36,94,10
937,adocicado,I-CARACTERISTICA_SENSORIAL_SABOR,931,37,46,94,10
938,ao,O,931,47,49,94,10
939,final,O,931,50,55,94,10
940,.,O,931,55,56,94,10
941,O,O,932,0,1,94,10
942,Alambique,B-NOME_ORGANIZACAO,932,2,11,94,10
943,Caialua,I-NOME_ORGANIZACAO,932,12,19,94,10
944,segue,O,932,20,25,94,10
945,uma,O,932,26,29,94,10
946,tradição,O,932,30,38,94,10
947,familiar,O,932,39,47,94,10
948,de,O,932,48,50,94,10
949,cultivo,O,932,51,58,94,10
950,e,O,932,59,60,94,10
951,amor,O,932,61,65,94,10
952,pela,O,932,66,70,94,10
953,terra,O,932,71,76,94,10
954,",",O,932,76,77,94,10
955,sua,O,932,78,81,94,10
956,propriedade,O,932,82,93,94,10
957,está,O,932,94,98,94,10
958,situada,O,932,99,106,94,10
959,na,O,932,107,109,94,10
960,nascente,O,932,110,118,94,10
961,do,O,932,119,121,94,10
962,Rio,O,932,122,125,94,10
963,Extrema,O,932,126,133,94,10
964,",",O,932,133,134,94,10
965,65,O,932,135,137,94,10
966,km,O,932,138,140,94,10
967,ao,O,932,141,143,94,10
968,norte,B-NOME_LOCAL,932,144,149,94,10
969,de,I-NOME_LOCAL,932,150,152,94,10
970,Formosa,I-NOME_LOCAL,932,153,160,94,10
971,–,O,932,161,162,94,10
972,Goiás,B-NOME_LOCAL,932,163,168,94,10
973,",",O,932,168,169,94,10
974,afluente,O,932,170,178,94,10
975,do,O,932,179,181,94,10
976,Rio,O,932,182,185,94,10
977,Paranã,O,932,186,192,94,10
978,",",O,932,192,193,94,10
979,por,O,932,194,197,94,10
980,isso,O,932,198,202,94,10
981,a,O,932,203,204,94,10
982,chamamos,O,932,205,213,94,10
983,das,O,932,214,217,94,10
984,“terras,O,932,218,225,94,10
985,férteis,O,932,226,233,94,10
986,do,O,932,234,236,94,10
987,vale,O,932,237,241,94,10
988,do,O,932,242,244,94,10
989,Extrema”,O,932,245,253,94,10
990,.,O,932,253,254,94,10
991,Consorciado,O,933,0,11,94,10
992,com,O,933,12,15,94,10
993,gado,O,933,16,20,94,10
994,de,O,933,21,23,94,10
995,corte,O,933,24,29,94,10
996,e,O,933,30,31,94,10
997,devido,O,933,32,38,94,10
998,ao,O,933,39,41,94,10
999,amor,O,933,42,46,94,10
1000,pela,O,933,47,51,94,10
1001,bebida,O,933,52,58,94,10
1002,surgiu,O,933,59,65,94,10
1003,a,O,933,66,67,94,10
1004,ideia,O,933,68,73,94,10
1005,de,O,933,74,76,94,10
1006,se,O,933,77,79,94,10
1007,produzir,O,933,80,88,94,10
1008,a,O,933,89,90,94,10
1009,Caialua,B-NOME_BEBIDA,933,91,98,94,10
1010,nas,O,933,99,102,94,10
1011,terras,O,933,103,109,94,10
1012,de,O,933,110,112,94,10
1013,Goiás,B-NOME_LOCAL,933,113,118,94,10
1014,",",O,933,118,119,94,10
1015,muito,O,933,120,125,94,10
1016,incentivado,O,933,126,137,94,10
1017,pelo,O,933,138,142,94,10
1018,tio,O,933,143,146,94,10
1019,Hugo,B-NOME_PESSOA,933,147,151,94,10
1020,Saraiva,I-NOME_PESSOA,933,152,159,94,10
1021,",",O,933,159,160,94,10
1022,na,O,933,161,163,94,10
1023,ocasião,O,933,164,171,94,10
1024,pecuarista,O,933,172,182,94,10
1025,no,O,933,183,185,94,10
1026,Maranhão,B-NOME_LOCAL,933,186,194,94,10
1027,e,O,933,195,196,94,10
1028,também,O,933,197,203,94,10
1029,apreciador,O,933,204,214,94,10
1030,da,O,933,215,217,94,10
1031,bebida,O,933,218,224,94,10
1032,.,O,933,224,225,94,10
1033,Em,O,934,0,2,94,10
1034,2009,B-TEMPO,934,3,7,94,10
1035,iniciou,O,934,8,15,94,10
1036,-,O,934,15,16,94,10
1037,se,O,934,16,18,94,10
1038,os,O,934,19,21,94,10
1039,trabalhos,O,934,22,31,94,10
1040,com,O,934,32,35,94,10
1041,canaviais,O,934,36,45,94,10
1042,",",O,934,45,46,94,10
1043,construção,O,934,47,57,94,10
1044,civil,O,934,58,63,94,10
1045,",",O,934,63,64,94,10
1046,equipamentos,O,934,65,77,94,10
1047,e,O,934,78,79,94,10
1048,muito,O,934,80,85,94,10
1049,estudo,O,934,86,92,94,10
1050,sobre,O,934,93,98,94,10
1051,o,O,934,99,100,94,10
1052,produto,O,934,101,108,94,10
1053,.,O,934,108,109,94,10
1054,Em,O,935,0,2,94,10
1055,2012,B-TEMPO,935,3,7,94,10
1056,nascia,O,935,8,14,94,10
1057,nossa,O,935,15,20,94,10
1058,primeira,O,935,21,29,94,10
1059,cachaça,O,935,30,37,94,10
1060,.,O,935,37,38,94,10
1061,Colheita,O,936,0,8,94,10
1062,manual,O,936,9,15,94,10
1063,",",O,936,15,16,94,10
1064,aproveitamento,O,936,17,31,94,10
1065,da,O,936,32,34,94,10
1066,folhagem,O,936,35,43,94,10
1067,da,O,936,44,46,94,10
1068,cana,O,936,47,51,94,10
1069,e,O,936,52,53,94,10
1070,o,O,936,54,55,94,10
1071,bagaço,O,936,56,62,94,10
1072,com,O,936,63,66,94,10
1073,alimentação,O,936,67,78,94,10
1074,animal,O,936,79,85,94,10
1075,",",O,936,85,86,94,10
1076,a,O,936,87,88,94,10
1077,água,O,936,89,93,94,10
1078,de,O,936,94,96,94,10
1079,resfriamento,O,936,97,109,94,10
1080,no,O,936,110,112,94,10
1081,processo,O,936,113,121,94,10
1082,de,O,936,122,124,94,10
1083,destilação,O,936,125,135,94,10
1084,",",O,936,135,136,94,10
1085,volta,O,936,137,142,94,10
1086,para,O,936,143,147,94,10
1087,os,O,936,148,150,94,10
1088,rios,O,936,151,155,94,10
1089,e,O,936,156,157,94,10
1090,córregos,O,936,158,166,94,10
1091,da,O,936,167,169,94,10
1092,mesma,O,936,170,175,94,10
1093,forma,O,936,176,181,94,10
1094,que,O,936,182,185,94,10
1095,veio,O,936,186,190,94,10
1096,e,O,936,191,192,94,10
1097,o,O,936,193,194,94,10
1098,vinhoto,O,936,195,202,94,10
1099,e,O,936,203,204,94,10
1100,usado,O,936,205,210,94,10
1101,como,O,936,211,215,94,10
1102,adubo,O,936,216,221,94,10
1103,nos,O,936,222,225,94,10
1104,próprios,O,936,226,234,94,10
1105,canaviais,O,936,235,244,94,10
1106,.,O,936,244,245,94,10
1107,A,O,937,0,1,94,10
1108,Produção,O,937,2,10,94,10
1109,da,O,937,11,13,94,10
1110,cachaça,O,937,14,21,94,10
1111,consiste,O,937,22,30,94,10
1112,em,O,937,31,33,94,10
1113,padronização,O,937,34,46,94,10
1114,do,O,937,47,49,94,10
1115,caldo,O,937,50,55,94,10
1116,de,O,937,56,58,94,10
1117,cana,O,937,59,63,94,10
1118,",",O,937,63,64,94,10
1119,fermentação,O,937,65,76,94,10
1120,",",O,937,76,77,94,10
1121,destilação,O,937,78,88,94,10
1122,",",O,937,88,89,94,10
1123,e,O,937,90,91,94,10
1124,armazenamento,O,937,92,105,94,10
1125,ou,O,937,106,108,94,10
1126,envelhecimento,O,937,109,123,94,10
1127,",",O,937,123,124,94,10
1128,pois,O,937,125,129,94,10
1129,se,O,937,130,132,94,10
1130,essas,O,937,133,138,94,10
1131,etapas,O,937,139,145,94,10
1132,finais,O,937,146,152,94,10
1133,não,O,937,153,156,94,10
1134,são,O,937,157,160,94,10
1135,bem,O,937,161,164,94,10
1136,assistidas,O,937,165,175,94,10
1137,teremos,O,937,176,183,94,10
1138,problemas,O,937,184,193,94,10
1139,no,O,937,194,196,94,10
1140,produto,O,937,197,204,94,10
1141,.,O,937,204,205,94,10
1142,Volume,O,938,0,6,94,10
1143,:,O,938,6,7,94,10
1144,750ml,B-VOLUME,938,8,13,94,10
1145,NOME,O,976,0,4,99,10
1146,DA,O,976,5,7,99,10
1147,CACHAÇA,O,976,8,15,99,10
1148,:,O,976,15,16,99,10
1149,Cachaça,O,976,17,24,99,10
1150,Serra,B-NOME_BEBIDA,976,25,30,99,10
1151,Morena,I-NOME_BEBIDA,976,31,37,99,10
1152,Ouro,B-CLASSIFICACAO_BEBIDA,976,38,42,99,10
1153,670ml,B-VOLUME,976,43,48,99,10
1154,PREÇO,O,977,0,5,99,10
1155,:,O,977,5,6,99,10
1156,R$,B-PRECO,977,7,9,99,10
1157,59,I-PRECO,977,10,12,99,10
1158,",",I-PRECO,977,12,13,99,10
1159,90,I-PRECO,977,13,15,99,10
1160,DESCRIÇÃO,O,978,0,9,99,10
1161,DA,O,978,10,12,99,10
1162,CACHAÇA,O,978,13,20,99,10
1163,:,O,978,20,21,99,10
1164,A,O,978,22,23,99,10
1165,fabricação,O,978,24,34,99,10
1166,da,O,978,35,37,99,10
1167,cachaça,O,978,38,45,99,10
1168,Serra,B-NOME_BEBIDA,978,46,51,99,10
1169,Morena,I-NOME_BEBIDA,978,52,58,99,10
1170,é,O,978,59,60,99,10
1171,artesanal,O,978,61,70,99,10
1172,e,O,978,71,72,99,10
1173,seu,O,978,73,76,99,10
1174,processo,O,978,77,85,99,10
1175,de,O,978,86,88,99,10
1176,produção,O,978,89,97,99,10
1177,prima,O,978,98,103,99,10
1178,pela,O,978,104,108,99,10
1179,excelência,O,978,109,119,99,10
1180,do,O,978,120,122,99,10
1181,produto,O,978,123,130,99,10
1182,",",O,978,130,131,99,10
1183,a,O,978,132,133,99,10
1184,fim,O,978,134,137,99,10
1185,de,O,978,138,140,99,10
1186,gerar,O,978,141,146,99,10
1187,uma,O,978,147,150,99,10
1188,cachaça,O,978,151,158,99,10
1189,de,O,978,159,161,99,10
1190,sabor,O,978,162,167,99,10
1191,suave,B-CARACTERISTICA_SENSORIAL_SABOR,978,168,173,99,10
1192,e,O,978,174,175,99,10
1193,aroma,O,978,176,181,99,10
1194,inconfundível,B-CARACTERISTICA_SENSORIAL_AROMA,978,182,195,99,10
1195,.,O,978,195,196,99,10
1196,O,O,979,0,1,99,10
1197,conceito,O,979,2,10,99,10
1198,de,O,979,11,13,99,10
1199,qualidade,O,979,14,23,99,10
1200,começa,O,979,24,30,99,10
1201,a,O,979,31,32,99,10
1202,ser,O,979,33,36,99,10
1203,aplicado,O,979,37,45,99,10
1204,no,O,979,46,48,99,10
1205,plantio,O,979,49,56,99,10
1206,da,O,979,57,59,99,10
1207,cana,O,979,60,64,99,10
1208,-,O,979,64,65,99,10
1209,de,O,979,65,67,99,10
1210,-,O,979,67,68,99,10
1211,açúcar,O,979,68,74,99,10
1212,com,O,979,75,78,99,10
1213,a,O,979,79,80,99,10
1214,supervisão,O,979,81,91,99,10
1215,de,O,979,92,94,99,10
1216,engenheiro,O,979,95,105,99,10
1217,agrônomo,O,979,106,114,99,10
1218,.,O,979,114,115,99,10
1219,A,O,980,0,1,99,10
1220,utilização,O,980,2,12,99,10
1221,dos,O,980,13,16,99,10
1222,tradicionais,O,980,17,29,99,10
1223,alambiques,B-EQUIPAMENTO_DESTILACAO,980,30,40,99,10
1224,de,I-EQUIPAMENTO_DESTILACAO,980,41,43,99,10
1225,cobre,I-EQUIPAMENTO_DESTILACAO,980,44,49,99,10
1226,garante,O,980,50,57,99,10
1227,a,O,980,58,59,99,10
1228,pureza,O,980,60,66,99,10
1229,e,O,980,67,68,99,10
1230,a,O,980,69,70,99,10
1231,graduação,O,980,71,80,99,10
1232,alcoólica,O,980,81,90,99,10
1233,",",O,980,90,91,99,10
1234,ideais,O,980,92,98,99,10
1235,para,O,980,99,103,99,10
1236,um,O,980,104,106,99,10
1237,destilado,O,980,107,116,99,10
1238,de,O,980,117,119,99,10
1239,alto,O,980,120,124,99,10
1240,nível,O,980,125,130,99,10
1241,",",O,980,130,131,99,10
1242,que,O,980,132,135,99,10
1243,fazem,O,980,136,141,99,10
1244,com,O,980,142,145,99,10
1245,que,O,980,146,149,99,10
1246,a,O,980,150,151,99,10
1247,Cachaça,O,980,152,159,99,10
1248,Serra,B-NOME_BEBIDA,980,160,165,99,10
1249,Morena,I-NOME_BEBIDA,980,166,172,99,10
1250,seja,O,980,173,177,99,10
1251,conhecida,O,980,178,187,99,10
1252,",",O,980,187,188,99,10
1253,apreciada,O,980,189,198,99,10
1254,e,O,980,199,200,99,10
1255,degustada,O,980,201,210,99,10
1256,em,O,980,211,213,99,10
1257,todo,O,980,214,218,99,10
1258,o,O,980,219,220,99,10
1259,Brasil,B-NOME_LOCAL,980,221,227,99,10
1260,e,O,980,228,229,99,10
1261,em,O,980,230,232,99,10
1262,todo,O,980,233,237,99,10
1263,o,O,980,238,239,99,10
1264,mundo,O,980,240,245,99,10
1265,.,O,980,245,246,99,10
1266,Volume,O,981,0,6,99,10
1267,:,O,981,6,7,99,10
1268,670ml,B-VOLUME,981,8,13,99,10
1269,NOME,O,995,0,4,102,10
1270,DA,O,995,5,7,102,10
1271,CACHAÇA,O,995,8,15,102,10
1272,:,O,995,15,16,102,10
1273,Cachaça,O,995,17,24,102,10
1274,Envelhecida,O,995,25,36,102,10
1275,em,O,995,37,39,102,10
1276,Canela,B-TIPO_MADEIRA,995,40,46,102,10
1277,Sassafrás,I-TIPO_MADEIRA,995,47,56,102,10
1278,-,O,995,57,58,102,10
1279,700ml,B-VOLUME,995,59,64,102,10
1280,PREÇO,O,996,0,5,102,10
1281,:,O,996,5,6,102,10
1282,R$,B-PRECO,996,7,9,102,10
1283,79,I-PRECO,996,10,12,102,10
1284,",",I-PRECO,996,12,13,102,10
1285,90,I-PRECO,996,13,15,102,10
1286,DESCRIÇÃO,O,997,0,9,102,10
1287,DA,O,997,10,12,102,10
1288,CACHAÇA,O,997,13,20,102,10
1289,:,O,997,20,21,102,10
1290,Envelhecida,O,997,22,33,102,10
1291,1,B-TEMPO_ARMAZENAMENTO,997,34,35,102,10
1292,anos,I-TEMPO_ARMAZENAMENTO,997,36,40,102,10
1293,em,O,997,41,43,102,10
1294,barris,B-RECIPIENTE_ARMAZENAMENTO,997,44,50,102,10
1295,de,O,997,51,53,102,10
1296,Canela,B-TIPO_MADEIRA,997,54,60,102,10
1297,Sassafrás,I-TIPO_MADEIRA,997,61,70,102,10
1298,Volume,O,998,0,6,102,10
1299,:,O,998,6,7,102,10
1300,700ml,B-VOLUME,998,8,13,102,10
1301,NOME,O,1052,0,4,110,10
1302,DA,O,1052,5,7,110,10
1303,CACHAÇA,O,1052,8,15,110,10
1304,:,O,1052,15,16,110,10
1305,Cachaça,O,1052,17,24,110,10
1306,Engenho,B-NOME_BEBIDA,1052,25,32,110,10
1307,Fazenda,I-NOME_BEBIDA,1052,33,40,110,10
1308,Velha,I-NOME_BEBIDA,1052,41,46,110,10
1309,Ouro,B-CLASSIFICACAO_BEBIDA,1052,47,51,110,10
1310,700ml,B-VOLUME,1052,52,57,110,10
1311,PREÇO,O,1053,0,5,110,10
1312,:,O,1053,5,6,110,10
1313,R$,B-PRECO,1053,7,9,110,10
1314,69,I-PRECO,1053,10,12,110,10
1315,",",I-PRECO,1053,12,13,110,10
1316,90,I-PRECO,1053,13,15,110,10
1317,DESCRIÇÃO,O,1054,0,9,110,10
1318,DA,O,1054,10,12,110,10
1319,CACHAÇA,O,1054,13,20,110,10
1320,:,O,1054,20,21,110,10
1321,A,O,1054,22,23,110,10
1322,Cachaça,O,1054,24,31,110,10
1323,Ouro,B-CLASSIFICACAO_BEBIDA,1054,32,36,110,10
1324,da,O,1054,37,39,110,10
1325,Fazenda,B-NOME_ORGANIZACAO,1054,40,47,110,10
1326,Velha,I-NOME_ORGANIZACAO,1054,48,53,110,10
1327,já,O,1054,54,56,110,10
1328,foi,O,1054,57,60,110,10
1329,a,O,1054,61,62,110,10
1330,ganhadora,O,1054,63,72,110,10
1331,do,O,1054,73,75,110,10
1332,título,O,1054,76,82,110,10
1333,de,O,1054,83,85,110,10
1334,melhor,O,1054,86,92,110,10
1335,cachaça,O,1054,93,100,110,10
1336,envelhecida,O,1054,101,112,110,10
1337,no,O,1054,113,115,110,10
1338,ano,O,1054,116,119,110,10
1339,de,O,1054,120,122,110,10
1340,2012,B-TEMPO,1054,123,127,110,10
1341,",",O,1054,127,128,110,10
1342,através,O,1054,129,136,110,10
1343,do,O,1054,137,139,110,10
1344,VIII,O,1054,140,144,110,10
1345,concurso,O,1054,145,153,110,10
1346,de,O,1054,154,156,110,10
1347,qualidade,O,1054,157,166,110,10
