,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento,Particao
659,Engenho,B-NOME_BEBIDA,863,30,37,88,4
660,Fazenda,I-NOME_BEBIDA,863,38,45,88,4
661,Velha,I-NOME_BEBIDA,863,46,51,88,4
662,Prata,B-CLASSIFICACAO_BEBIDA,863,52,57,88,4
663,-,O,863,58,59,88,4
664,670ml,B-VOLUME,863,60,65,88,4
665,",",O,863,65,66,88,4
666,39%,B-GRADUACAO_ALCOOLICA,863,67,70,88,4
667,vol,O,863,71,74,88,4
668,;,O,863,74,75,88,4
669,de,O,863,76,78,88,4
670,Nova,B-NOME_LOCAL,863,79,83,88,4
671,Odessa,I-NOME_LOCAL,863,84,90,88,4
672,-,O,863,91,92,88,4
673,SP,B-NOME_LOCAL,863,93,95,88,4
674,.,O,863,95,96,88,4
675,O,O,864,0,1,88,4
676,Engenho,B-NOME_ORGANIZACAO,864,2,9,88,4
677,Fazenda,I-NOME_ORGANIZACAO,864,10,17,88,4
678,Velha,I-NOME_ORGANIZACAO,864,18,23,88,4
679,é,O,864,24,25,88,4
680,um,O,864,26,28,88,4
681,projeto,O,864,29,36,88,4
682,antigo,O,864,37,43,88,4
683,que,O,864,44,47,88,4
684,nasceu,O,864,48,54,88,4
685,da,O,864,55,57,88,4
686,admiração,O,864,58,67,88,4
687,pelos,O,864,68,73,88,4
688,produtos,O,864,74,82,88,4
689,derivados,O,864,83,92,88,4
690,da,O,864,93,95,88,4
691,cana,O,864,96,100,88,4
692,de,O,864,101,103,88,4
693,açúcar,O,864,104,110,88,4
694,.,O,864,110,111,88,4
695,Com,O,865,0,3,88,4
696,a,O,865,4,5,88,4
697,mudança,O,865,6,13,88,4
698,do,O,865,14,16,88,4
699,Vicente,B-NOME_PESSOA,865,17,24,88,4
700,da,O,865,25,27,88,4
701,cidade,O,865,28,34,88,4
702,de,O,865,35,37,88,4
703,Brotas,B-NOME_LOCAL,865,38,44,88,4
704,para,O,865,45,49,88,4
705,Americana,B-NOME_LOCAL,865,50,59,88,4
706,",",O,865,59,60,88,4
707,o,O,865,61,62,88,4
708,mesmo,O,865,63,68,88,4
709,iniciou,O,865,69,76,88,4
710,seu,O,865,77,80,88,4
711,trabalho,O,865,81,89,88,4
712,em,O,865,90,92,88,4
713,Campinas,B-NOME_LOCAL,865,93,101,88,4
714,",",O,865,101,102,88,4
715,no,O,865,103,105,88,4
716,laboratório,O,865,106,117,88,4
717,de,O,865,118,120,88,4
718,física,O,865,121,127,88,4
719,da,O,865,128,130,88,4
720,Unicamp,B-NOME_ORGANIZACAO,865,131,138,88,4
721,.,O,865,138,139,88,4
722,Começou,O,866,0,7,88,4
723,então,O,866,8,13,88,4
724,seus,O,866,14,18,88,4
725,estudos,O,866,19,26,88,4
726,na,O,866,27,29,88,4
727,biblioteca,O,866,30,40,88,4
728,da,O,866,41,43,88,4
729,universidade,O,866,44,56,88,4
730,e,O,866,57,58,88,4
731,em,O,866,59,61,88,4
732,seguida,O,866,62,69,88,4
733,iniciou,O,866,70,77,88,4
734,seus,O,866,78,82,88,4
735,experimentos,O,866,83,95,88,4
736,para,O,866,96,100,88,4
737,a,O,866,101,102,88,4
738,fabricação,O,866,103,113,88,4
739,da,O,866,114,116,88,4
740,cachaça,O,866,117,124,88,4
741,.,O,866,124,125,88,4
742,No,O,867,0,2,88,4
743,princípio,O,867,3,12,88,4
744,",",O,867,12,13,88,4
745,foi,O,867,14,17,88,4
746,a,O,867,18,19,88,4
747,destilação,O,867,20,30,88,4
748,em,O,867,31,33,88,4
749,um,O,867,34,36,88,4
750,alambique,B-EQUIPAMENTO_DESTILACAO,867,37,46,88,4
751,de,O,867,47,49,88,4
752,600,B-VOLUME,867,50,53,88,4
753,litros,I-VOLUME,867,54,60,88,4
754,",",O,867,60,61,88,4
755,na,O,867,62,64,88,4
756,cidade,O,867,65,71,88,4
757,de,O,867,72,74,88,4
758,Americana,B-NOME_LOCAL,867,75,84,88,4
759,",",O,867,84,85,88,4
760,onde,O,867,86,90,88,4
761,se,O,867,91,93,88,4
762,produziu,O,867,94,102,88,4
763,os,O,867,103,105,88,4
764,primeiros,O,867,106,115,88,4
765,lotes,O,867,116,121,88,4
766,",",O,867,121,122,88,4
767,aproximadamente,O,867,123,138,88,4
768,no,O,867,139,141,88,4
769,ano,O,867,142,145,88,4
770,de,O,867,146,148,88,4
771,1,B-TEMPO,867,149,150,88,4
772,.,I-TEMPO,867,150,151,88,4
773,980,I-TEMPO,867,151,154,88,4
774,",",O,867,154,155,88,4
775,lote,O,867,156,160,88,4
776,este,O,867,161,165,88,4
777,que,O,867,166,169,88,4
778,faz,O,867,170,173,88,4
779,parte,O,867,174,179,88,4
780,da,O,867,180,182,88,4
781,reserva,B-CLASSIFICACAO_BEBIDA,867,183,190,88,4
782,especial,I-CLASSIFICACAO_BEBIDA,867,191,199,88,4
783,do,O,867,200,202,88,4
784,fundador,O,867,203,211,88,4
785,.,O,867,211,212,88,4
786,O,O,868,0,1,88,4
787,primeiro,O,868,2,10,88,4
788,prédio,O,868,11,17,88,4
789,destinado,O,868,18,27,88,4
790,ao,O,868,28,30,88,4
791,alambique,O,868,31,40,88,4
792,foi,O,868,41,44,88,4
793,construído,O,868,45,55,88,4
794,às,O,868,56,58,88,4
795,margens,O,868,59,66,88,4
796,do,O,868,67,69,88,4
797,Km,O,868,70,72,88,4
798,121,O,868,73,76,88,4
799,da,O,868,77,79,88,4
800,Rodovia,B-NOME_LOCAL,868,80,87,88,4
801,Anhanguera,I-NOME_LOCAL,868,88,98,88,4
802,",",O,868,98,99,88,4
803,no,O,868,100,102,88,4
804,ano,O,868,103,106,88,4
805,de,O,868,107,109,88,4
806,1,B-TEMPO,868,110,111,88,4
807,.,I-TEMPO,868,111,112,88,4
808,982,I-TEMPO,868,112,115,88,4
809,",",O,868,115,116,88,4
810,onde,O,868,117,121,88,4
811,o,O,868,122,123,88,4
812,projeto,O,868,124,131,88,4
813,tomou,O,868,132,137,88,4
814,mais,O,868,138,142,88,4
815,forma,O,868,143,148,88,4
816,.,O,868,148,149,88,4
817,Com,O,869,0,3,88,4
818,as,O,869,4,6,88,4
819,tentativas,O,869,7,17,88,4
820,de,O,869,18,20,88,4
821,legalização,O,869,21,32,88,4
822,do,O,869,33,35,88,4
823,alambique,O,869,36,45,88,4
824,",",O,869,45,46,88,4
825,vieram,O,869,47,53,88,4
826,as,O,869,54,56,88,4
827,dificuldades,O,869,57,69,88,4
828,no,O,869,70,72,88,4
829,cumprimento,O,869,73,84,88,4
830,de,O,869,85,87,88,4
831,todas,O,869,88,93,88,4
832,as,O,869,94,96,88,4
833,exigências,O,869,97,107,88,4
834,legais,O,869,108,114,88,4
835,",",O,869,114,115,88,4
836,então,O,869,116,121,88,4
837,",",O,869,121,122,88,4
838,o,O,869,123,124,88,4
839,“projeto,O,869,125,133,88,4
840,alambique”,O,869,134,144,88,4
841,foi,O,869,145,148,88,4
842,temporariamente,O,869,149,164,88,4
843,arquivado,O,869,165,174,88,4
844,para,O,869,175,179,88,4
845,dar,O,869,180,183,88,4
846,espaço,O,869,184,190,88,4
847,a,O,869,191,192,88,4
848,indústria,O,869,193,202,88,4
849,metalúrgica,O,869,203,214,88,4
850,da,O,869,215,217,88,4
851,família,O,869,218,225,88,4
852,",",O,869,225,226,88,4
853,que,O,869,227,230,88,4
854,também,O,869,231,237,88,4
855,fazia,O,869,238,243,88,4
856,parte,O,869,244,249,88,4
857,das,O,869,250,253,88,4
858,realizações,O,869,254,265,88,4
859,do,O,869,266,268,88,4
860,nosso,O,869,269,274,88,4
861,fundador,O,869,275,283,88,4
862,.,O,869,283,284,88,4
863,Finalmente,O,870,0,10,88,4
864,no,O,870,11,13,88,4
865,ano,O,870,14,17,88,4
866,2,B-TEMPO,870,18,19,88,4
867,.,I-TEMPO,870,19,20,88,4
868,0,I-TEMPO,870,20,23,88,4
869,",",O,870,23,24,88,4
870,com,O,870,25,28,88,4
871,a,O,870,29,30,88,4
872,Indústria,O,870,31,40,88,4
873,Metalúrgica,O,870,41,52,88,4
874,já,O,870,53,55,88,4
875,estruturada,O,870,56,67,88,4
876,",",O,870,67,68,88,4
877,foi,O,870,69,72,88,4
878,retomado,O,870,73,81,88,4
879,o,O,870,82,83,88,4
880,“projeto,O,870,84,92,88,4
881,alambique”,O,870,93,103,88,4
882,com,O,870,104,107,88,4
883,a,O,870,108,109,88,4
884,compra,O,870,110,116,88,4
885,de,O,870,117,119,88,4
886,terras,O,870,120,126,88,4
887,em,O,870,127,129,88,4
888,Nova,B-NOME_LOCAL,870,130,134,88,4
889,Odessa,I-NOME_LOCAL,870,135,141,88,4
890,",",O,870,141,142,88,4
891,no,O,870,143,145,88,4
892,bairro,O,870,146,152,88,4
893,Fazenda,B-NOME_LOCAL,870,153,160,88,4
894,Velha,I-NOME_LOCAL,870,161,166,88,4
895,(,O,870,167,168,88,4
896,hoje,O,870,169,173,88,4
897,Recanto,B-NOME_LOCAL,870,174,181,88,4
898,da,I-NOME_LOCAL,870,182,184,88,4
899,Fazenda,I-NOME_LOCAL,870,185,192,88,4
900,),O,870,193,194,88,4
901,.,O,870,195,196,88,4
902,Iniciou,O,871,0,7,88,4
903,-,O,871,7,8,88,4
904,se,O,871,8,10,88,4
905,a,O,871,11,12,88,4
906,construção,O,871,13,23,88,4
907,do,O,871,24,26,88,4
908,prédio,O,871,27,33,88,4
909,",",O,871,33,34,88,4
910,fabricação,O,871,35,45,88,4
911,de,O,871,46,48,88,4
912,dispositivos,O,871,49,61,88,4
913,e,O,871,62,63,88,4
914,equipamentos,O,871,64,76,88,4
915,produzidos,O,871,77,87,88,4
916,pela,O,871,88,92,88,4
917,própria,O,871,93,100,88,4
918,Indústria,O,871,101,110,88,4
919,metalúrgica,O,871,111,122,88,4
920,da,O,871,123,125,88,4
921,família,O,871,126,133,88,4
922,",",O,871,133,134,88,4
923,compra,O,871,135,141,88,4
924,de,O,871,142,144,88,4
925,máquinas,O,871,145,153,88,4
926,",",O,871,153,154,88,4
927,automatização,O,871,155,168,88,4
928,",",O,871,168,169,88,4
929,sustentabilidade,O,871,170,186,88,4
930,",",O,871,186,187,88,4
931,legalização,O,871,188,199,88,4
932,",",O,871,199,200,88,4
933,até,O,871,201,204,88,4
934,a,O,871,205,206,88,4
935,concretização,O,871,207,220,88,4
936,do,O,871,221,223,88,4
937,Engenho,B-NOME_ORGANIZACAO,871,224,231,88,4
938,Fazenda,I-NOME_ORGANIZACAO,871,232,239,88,4
939,Velha,I-NOME_ORGANIZACAO,871,240,245,88,4
940,",",O,871,245,246,88,4
941,a,O,871,247,248,88,4
942,fábrica,O,871,249,256,88,4
943,de,O,871,257,259,88,4
944,cachaça,O,871,260,267,88,4
945,do,O,871,268,270,88,4
946,Sr,O,871,271,273,88,4
947,.,O,871,273,274,88,4
948,Vicente,B-NOME_PESSOA,871,275,282,88,4
949,Paulo,I-NOME_PESSOA,871,283,288,88,4
950,Polacchini,I-NOME_PESSOA,871,289,299,88,4
951,que,O,871,300,303,88,4
952,recebeu,O,871,304,311,88,4
953,sua,O,871,312,315,88,4
954,primeira,O,871,316,324,88,4
955,licença,O,871,325,332,88,4
956,de,O,871,333,335,88,4
957,operação,O,871,336,344,88,4
958,da,O,871,345,347,88,4
959,CETESB,B-NOME_ORGANIZACAO,871,348,354,88,4
960,em,O,871,355,357,88,4
961,20/12/2016,B-TEMPO,871,358,368,88,4
962,.,O,871,368,369,88,4
963,O,O,872,0,1,88,4
964,Engenho,B-NOME_ORGANIZACAO,872,2,9,88,4
965,Fazenda,I-NOME_ORGANIZACAO,872,10,17,88,4
966,Velha,I-NOME_ORGANIZACAO,872,18,23,88,4
967,está,O,872,24,28,88,4
968,instalado,O,872,29,38,88,4
969,em,O,872,39,41,88,4
970,Nova,B-NOME_LOCAL,872,42,46,88,4
971,Odessa,I-NOME_LOCAL,872,47,53,88,4
972,-,O,872,54,55,88,4
973,SP,B-NOME_LOCAL,872,56,58,88,4
974,",",O,872,58,59,88,4
975,no,O,872,60,62,88,4
976,bairro,O,872,63,69,88,4
977,Recanto,B-NOME_LOCAL,872,70,77,88,4
978,da,I-NOME_LOCAL,872,78,80,88,4
979,Fazenda,I-NOME_LOCAL,872,81,88,88,4
980,",",O,872,88,89,88,4
981,a,O,872,90,91,88,4
982,30,O,872,92,94,88,4
983,Km,O,872,95,97,88,4
984,de,O,872,98,100,88,4
985,Campinas,B-NOME_LOCAL,872,101,109,88,4
986,.,O,872,109,110,88,4
987,Temos,O,873,0,5,88,4
988,plantação,O,873,6,15,88,4
989,própria,O,873,16,23,88,4
990,de,O,873,24,26,88,4
991,cana,O,873,27,31,88,4
992,de,O,873,32,34,88,4
993,açúcar,O,873,35,41,88,4
994,",",O,873,41,42,88,4
995,produção,O,873,43,51,88,4
996,sustentável,O,873,52,63,88,4
997,quanto,O,873,64,70,88,4
998,a,O,873,71,72,88,4
999,utilização,O,873,73,83,88,4
1000,de,O,873,84,86,88,4
1001,queima,O,873,87,93,88,4
1002,do,O,873,94,96,88,4
1003,bagaço,O,873,97,103,88,4
1004,da,O,873,104,106,88,4
1005,cana,O,873,107,111,88,4
1006,na,O,873,112,114,88,4
1007,caldeira,O,873,115,123,88,4
1008,para,O,873,124,128,88,4
1009,geração,O,873,129,136,88,4
1010,de,O,873,137,139,88,4
1011,calor,O,873,140,145,88,4
1012,para,O,873,146,150,88,4
1013,a,O,873,151,152,88,4
1014,destilação,O,873,153,163,88,4
1015,",",O,873,163,164,88,4
1016,reaproveitamento,O,873,165,181,88,4
1017,do,O,873,182,184,88,4
1018,restilo,O,873,185,192,88,4
1019,e,O,873,193,194,88,4
1020,cinzas,O,873,195,201,88,4
1021,para,O,873,202,206,88,4
1022,adubação,O,873,207,215,88,4
1023,do,O,873,216,218,88,4
1024,solo,O,873,219,223,88,4
1025,da,O,873,224,226,88,4
1026,plantação,O,873,227,236,88,4
1027,de,O,873,237,239,88,4
1028,cana,O,873,240,244,88,4
1029,de,O,873,245,247,88,4
1030,açúcar,O,873,248,254,88,4
1031,",",O,873,254,255,88,4
1032,que,O,873,256,259,88,4
1033,é,O,873,260,261,88,4
1034,acompanhado,O,873,262,273,88,4
1035,por,O,873,274,277,88,4
1036,engenheiro,O,873,278,288,88,4
1037,agrônomo,O,873,289,297,88,4
1038,responsável,O,873,298,309,88,4
1039,.,O,873,309,310,88,4
1040,Toda,O,874,0,4,88,4
1041,linha,O,874,5,10,88,4
1042,de,O,874,11,13,88,4
1043,produção,O,874,14,22,88,4
1044,da,O,874,23,25,88,4
1045,cachaça,O,874,26,33,88,4
1046,",",O,874,33,34,88,4
1047,controlada,O,874,35,45,88,4
1048,por,O,874,46,49,88,4
1049,técnico,O,874,50,57,88,4
1050,químico,O,874,58,65,88,4
1051,desde,O,874,66,71,88,4
1052,a,O,874,72,73,88,4
1053,fermentação,O,874,74,85,88,4
1054,até,O,874,86,89,88,4
1055,o,O,874,90,91,88,4
1056,controle,O,874,92,100,88,4
1057,de,O,874,101,103,88,4
1058,qualidade,O,874,104,113,88,4
1059,e,O,874,114,115,88,4
1060,envase,O,874,116,122,88,4
1061,Volume,O,875,0,6,88,4
1062,:,O,875,6,7,88,4
1063,670ml,B-VOLUME,875,8,13,88,4
1064,NOME,O,1021,0,4,106,4
1065,DA,O,1021,5,7,106,4
1066,CACHAÇA,O,1021,8,15,106,4
1067,:,O,1021,15,16,106,4
1068,Cachaça,O,1021,17,24,106,4
1069,Extra,B-CLASSIFICACAO_BEBIDA,1021,25,30,106,4
1070,Premium,I-CLASSIFICACAO_BEBIDA,1021,31,38,106,4
1071,12,B-TEMPO_ARMAZENAMENTO,1021,39,41,106,4
1072,Anos,I-TEMPO_ARMAZENAMENTO,1021,42,46,106,4
1073,–,O,1021,47,48,106,4
1074,Lote,O,1021,49,53,106,4
1075,48,O,1021,54,56,106,4
1076,–,O,1021,57,58,106,4
1077,750ml,B-VOLUME,1021,59,64,106,4
1078,PREÇO,O,1022,0,5,106,4
1079,:,O,1022,5,6,106,4
1080,R$,B-PRECO,1022,7,9,106,4
1081,169,I-PRECO,1022,10,13,106,4
1082,",",I-PRECO,1022,13,14,106,4
1083,90,I-PRECO,1022,14,16,106,4
1084,DESCRIÇÃO,O,1023,0,9,106,4
1085,DA,O,1023,10,12,106,4
1086,CACHAÇA,O,1023,13,20,106,4
1087,:,O,1023,20,21,106,4
1088,Cachaça,O,1023,22,29,106,4
1089,Extra,B-CLASSIFICACAO_BEBIDA,1023,30,35,106,4
1090,Premium,I-CLASSIFICACAO_BEBIDA,1023,36,43,106,4
1091,12,B-TEMPO_ARMAZENAMENTO,1023,44,46,106,4
1092,Anos,I-TEMPO_ARMAZENAMENTO,1023,47,51,106,4
1093,–,O,1023,52,53,106,4
1094,Lote,O,1023,54,58,106,4
1095,48,O,1023,59,61,106,4
1096,–,O,1023,62,63,106,4
1097,750ml,B-VOLUME,1023,64,69,106,4
1098,Cachaça,O,1023,70,77,106,4
1099,envelhecida,O,1023,78,89,106,4
1100,6,B-TEMPO_ARMAZENAMENTO,1023,90,91,106,4
1101,anos,I-TEMPO_ARMAZENAMENTO,1023,92,96,106,4
1102,em,O,1023,97,99,106,4
1103,barris,B-RECIPIENTE_ARMAZENAMENTO,1023,100,106,106,4
1104,de,O,1023,107,109,106,4
1105,carvalho,B-TIPO_MADEIRA,1023,110,118,106,4
1106,francês,I-TIPO_MADEIRA,1023,119,126,106,4
1107,e,O,1023,127,128,106,4
1108,6,B-TEMPO_ARMAZENAMENTO,1023,129,130,106,4
1109,anos,I-TEMPO_ARMAZENAMENTO,1023,131,135,106,4
1110,em,O,1023,136,138,106,4
1111,barris,B-RECIPIENTE_ARMAZENAMENTO,1023,139,145,106,4
1112,de,O,1023,146,148,106,4
1113,bálsamo,B-TIPO_MADEIRA,1023,149,156,106,4
1114,.,O,1023,156,157,106,4
1115,Volume,O,1024,0,6,106,4
1116,:,O,1024,6,7,106,4
1117,750ml,B-VOLUME,1024,8,13,106,4
1118,TEMPO,O,1025,0,5,106,4
1119,DE,O,1025,6,8,106,4
1120,ARMAZENAMENTO,O,1025,9,22,106,4
1121,:,O,1025,22,23,106,4
1122,12,B-TEMPO_ARMAZENAMENTO,1025,24,26,106,4
1123,Anos,I-TEMPO_ARMAZENAMENTO,1025,27,31,106,4
1124,NOME,O,1154,0,4,124,4
1125,DA,O,1154,5,7,124,4
1126,CACHAÇA,O,1154,8,15,124,4
1127,:,O,1154,15,16,124,4
1128,Cachaça,O,1154,17,24,124,4
1129,Bola,B-NOME_BEBIDA,1154,25,29,124,4
1130,de,I-NOME_BEBIDA,1154,30,32,124,4
1131,Ouro,I-NOME_BEBIDA,1154,33,37,124,4
1132,600ml,B-VOLUME,1154,38,43,124,4
1133,PREÇO,O,1155,0,5,124,4
1134,:,O,1155,5,6,124,4
1135,R$,B-PRECO,1155,7,9,124,4
1136,39,I-PRECO,1155,10,12,124,4
1137,",",I-PRECO,1155,12,13,124,4
1138,99,I-PRECO,1155,13,15,124,4
1139,DESCRIÇÃO,O,1156,0,9,124,4
1140,DA,O,1156,10,12,124,4
1141,CACHAÇA,O,1156,13,20,124,4
1142,:,O,1156,20,21,124,4
1143,A,O,1156,22,23,124,4
1144,Cachaça,O,1156,24,31,124,4
1145,Bola,B-NOME_BEBIDA,1156,32,36,124,4
1146,de,I-NOME_BEBIDA,1156,37,39,124,4
1147,Ouro,I-NOME_BEBIDA,1156,40,44,124,4
1148,e,O,1156,45,46,124,4
1149,a,O,1156,47,48,124,4
1150,Cachaça,O,1156,49,56,124,4
1151,Bola,B-NOME_BEBIDA,1156,57,61,124,4
1152,de,I-NOME_BEBIDA,1156,62,64,124,4
1153,Prata,I-NOME_BEBIDA,1156,65,70,124,4
1154,são,O,1156,71,74,124,4
1155,produzidas,O,1156,75,85,124,4
1156,em,O,1156,86,88,124,4
1157,São,B-NOME_LOCAL,1156,89,92,124,4
1158,Sebastião,I-NOME_LOCAL,1156,93,102,124,4
1159,",",O,1156,102,103,124,4
1160,no,O,1156,104,106,124,4
1161,agreste,O,1156,107,114,124,4
1162,alagoano,O,1156,115,123,124,4
1163,",",O,1156,123,124,124,4
1164,pela,O,1156,125,129,124,4
1165,turma,O,1156,130,135,124,4
1166,do,O,1156,136,138,124,4
1167,Alambique,B-NOME_ORGANIZACAO,1156,139,148,124,4
1168,Gogó,I-NOME_ORGANIZACAO,1156,149,153,124,4
1169,da,I-NOME_ORGANIZACAO,1156,154,156,124,4
1170,Ema,I-NOME_ORGANIZACAO,1156,157,160,124,4
1171,",",O,1156,160,161,124,4
1172,sob,O,1156,162,165,124,4
1173,encomenda,O,1156,166,175,124,4
1174,de,O,1156,176,178,124,4
1175,Carlos,B-NOME_PESSOA,1156,179,185,124,4
1176,Lira,I-NOME_PESSOA,1156,186,190,124,4
1177,",",O,1156,190,191,124,4
1178,veterano,O,1156,192,200,124,4
1179,militante,O,1156,201,210,124,4
1180,da,O,1156,211,213,124,4
1181,Cachaça,O,1156,214,221,124,4
1182,natural,O,1156,222,229,124,4
1183,da,O,1156,230,232,124,4
1184,Paraíba,B-NOME_LOCAL,1156,233,240,124,4
1185,e,O,1156,241,242,124,4
1186,hoje,O,1156,243,247,124,4
1187,residente,O,1156,248,257,124,4
1188,na,O,1156,258,260,124,4
1189,capital,B-NOME_LOCAL,1156,261,268,124,4
1190,federal,I-NOME_LOCAL,1156,269,276,124,4
1191,.,O,1156,276,277,124,4
1192,A,O,1157,0,1,124,4
1193,Cachaça,O,1157,2,9,124,4
1194,Bola,B-NOME_BEBIDA,1157,10,14,124,4
1195,de,I-NOME_BEBIDA,1157,15,17,124,4
1196,Ouro,I-NOME_BEBIDA,1157,18,22,124,4
1197,",",O,1157,22,23,124,4
1198,possui,O,1157,24,30,124,4
1199,40%,B-GRADUACAO_ALCOOLICA,1157,31,34,124,4
1200,de,O,1157,35,37,124,4
1201,graduação,O,1157,38,47,124,4
1202,alcoólica,O,1157,48,57,124,4
1203,e,O,1157,58,59,124,4
1204,traz,O,1157,60,64,124,4
1205,na,O,1157,65,67,124,4
1206,receita,O,1157,68,75,124,4
1207,cachaças,O,1157,76,84,124,4
1208,em,O,1157,85,87,124,4
1209,jequitibá,B-TIPO_MADEIRA,1157,88,97,124,4
1210,e,O,1157,98,99,124,4
1211,umburana,B-TIPO_MADEIRA,1157,100,108,124,4
1212,",",O,1157,108,109,124,4
1213,com,O,1157,110,113,124,4
1214,toques,O,1157,114,120,124,4
1215,de,O,1157,121,123,124,4
1216,bálsamo,B-TIPO_MADEIRA,1157,124,131,124,4
1217,.,O,1157,131,132,124,4
1218,Origem,O,1158,0,6,124,4
1219,:,O,1158,6,7,124,4
1220,São,B-NOME_LOCAL,1158,8,11,124,4
1221,Sebastião,I-NOME_LOCAL,1158,12,21,124,4
1222,/,O,1158,21,22,124,4
1223,AL,B-NOME_LOCAL,1158,22,24,124,4
1224,Madeira,O,1158,25,32,124,4
1225,:,O,1158,32,33,124,4
1226,Jequitibá,B-TIPO_MADEIRA,1158,34,43,124,4
1227,/,O,1158,43,44,124,4
1228,Umburana,B-TIPO_MADEIRA,1158,44,52,124,4
1229,/,O,1158,52,53,124,4
1230,Bálsamo,B-TIPO_MADEIRA,1158,53,60,124,4
1231,Envelhecimento,O,1158,61,75,124,4
1232,:,O,1158,75,76,124,4
1233,1,B-TEMPO_ARMAZENAMENTO,1158,77,78,124,4
1234,ano,I-TEMPO_ARMAZENAMENTO,1158,79,82,124,4
1235,Grad,O,1158,83,87,124,4
1236,.,O,1158,87,88,124,4
1237,Alcoólica,O,1159,0,9,124,4
1238,:,O,1159,9,10,124,4
1239,40%,B-GRADUACAO_ALCOOLICA,1159,11,14,124,4
1240,Volume,O,1159,15,21,124,4
1241,:,O,1159,21,22,124,4
1242,600ml,B-VOLUME,1159,23,28,124,4
1243,Volume,O,1160,0,6,124,4
1244,:,O,1160,6,7,124,4
1245,600ml,B-VOLUME,1160,8,13,124,4
1246,GRADUAÇÃO,O,1161,0,9,124,4
1247,ALCOÓLICA,O,1161,10,19,124,4
1248,:,O,1161,19,20,124,4
1249,40%,B-GRADUACAO_ALCOOLICA,1161,21,24,124,4
1250,RECIPIENTE,O,1162,0,10,124,4
1251,DE,O,1162,11,13,124,4
1252,ARMAZENAMENTO,O,1162,14,27,124,4
1253,:,O,1162,27,28,124,4
1254,Jequitibá,B-TIPO_MADEIRA,1162,29,38,124,4
1255,/,O,1162,38,39,124,4
1256,Umburana,B-TIPO_MADEIRA,1162,39,47,124,4
1257,/,O,1162,47,48,124,4
1258,Bálsamo,B-TIPO_MADEIRA,1162,48,55,124,4
1259,LOCAL,O,1163,0,5,124,4
1260,DE,O,1163,6,8,124,4
1261,PRODUÇÃO,O,1163,9,17,124,4
1262,:,O,1163,17,18,124,4
1263,São,B-NOME_LOCAL,1163,19,22,124,4
1264,Sebastião,I-NOME_LOCAL,1163,23,32,124,4
1265,/,O,1163,32,33,124,4
1266,AL,B-NOME_LOCAL,1163,33,35,124,4
1267,TEMPO,O,1164,0,5,124,4
1268,DE,O,1164,6,8,124,4
1269,ARMAZENAMENTO,O,1164,9,22,124,4
1270,:,O,1164,22,23,124,4
1271,1,B-TEMPO_ARMAZENAMENTO,1164,24,25,124,4
1272,ano,I-TEMPO_ARMAZENAMENTO,1164,26,29,124,4
1273,NOME,O,1189,0,4,127,4
1274,DA,O,1189,5,7,127,4
1275,CACHAÇA,O,1189,8,15,127,4
1276,:,O,1189,15,16,127,4
1277,Cachaça,O,1189,17,24,127,4
1278,Seleta,B-NOME_BEBIDA,1189,25,31,127,4
1279,600ml,B-VOLUME,1189,32,37,127,4
1280,PREÇO,O,1190,0,5,127,4
1281,:,O,1190,5,6,127,4
1282,R$,B-PRECO,1190,7,9,127,4
1283,39,I-PRECO,1190,10,12,127,4
1284,",",I-PRECO,1190,12,13,127,4
1285,90,I-PRECO,1190,13,15,127,4
1286,DESCRIÇÃO,O,1191,0,9,127,4
1287,DA,O,1191,10,12,127,4
1288,CACHAÇA,O,1191,13,20,127,4
1289,:,O,1191,20,21,127,4
1290,A,O,1191,22,23,127,4
1291,Queridinha,O,1191,24,34,127,4
1292,Do,O,1191,35,37,127,4
1293,Brasil,B-NOME_LOCAL,1191,38,44,127,4
1294,A,O,1191,45,46,127,4
1295,Cachaça,O,1191,47,54,127,4
1296,Artesanal,O,1191,55,64,127,4
1297,Mais,O,1191,65,69,127,4
1298,Vendida,O,1191,70,77,127,4
1299,Do,O,1191,78,80,127,4
1300,País,O,1191,81,85,127,4
1301,.,O,1191,85,86,127,4
1302,Feita,O,1192,0,5,127,4
1303,A,O,1192,6,7,127,4
1304,Partir,O,1192,8,14,127,4
1305,De,O,1192,15,17,127,4
1306,Canas,O,1192,18,23,127,4
1307,Rigorosamente,O,1192,24,37,127,4
1308,Selecionadas,O,1192,38,50,127,4
1309,E,O,1192,51,52,127,4
1310,Envelhecida,O,1192,53,64,127,4
1311,Em,O,1192,65,67,127,4
1312,Tonéis,B-RECIPIENTE_ARMAZENAMENTO,1192,68,74,127,4
1313,De,O,1192,75,77,127,4
1314,Umburana,B-TIPO_MADEIRA,1192,78,86,127,4
1315,—,O,1192,87,88,127,4
1316,Planta,O,1192,89,95,127,4
1317,Conhecida,O,1192,96,105,127,4
1318,Por,O,1192,106,109,127,4
1319,Suas,O,1192,110,114,127,4
1320,Características,O,1192,115,130,127,4
1321,Curativas,O,1192,131,140,127,4
1322,E,O,1192,141,142,127,4
1323,Digestivas,O,1192,143,153,127,4
1324,.,O,1192,153,154,127,4
1325,A,O,1193,0,1,127,4
1326,Seleta,B-NOME_BEBIDA,1193,2,8,127,4
1327,Tem,O,1193,9,12,127,4
1328,Sabor,O,1193,13,18,127,4
