,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento,Particao
633,Cachaça,O,248,22,29,25,3
634,Weber,B-NOME_BEBIDA,248,30,35,25,3
635,Haus,I-NOME_BEBIDA,248,36,40,25,3
636,Umas,I-NOME_BEBIDA,248,41,45,25,3
637,e,I-NOME_BEBIDA,248,46,47,25,3
638,Outras,I-NOME_BEBIDA,248,48,54,25,3
639,por,O,248,55,58,25,3
640,Leandro,B-NOME_PESSOA,248,59,66,25,3
641,Batista,I-NOME_PESSOA,248,67,74,25,3
642,Volume,O,249,0,6,25,3
643,:,O,249,6,7,25,3
644,1,B-VOLUME,249,8,9,25,3
645,Litro,I-VOLUME,249,10,15,25,3
646,Graduação,O,250,0,9,25,3
647,Alcoólica,O,250,10,19,25,3
648,:,O,250,19,20,25,3
649,40%,B-GRADUACAO_ALCOOLICA,250,21,24,25,3
650,RECIPIENTE,O,251,0,10,25,3
651,DE,O,251,11,13,25,3
652,ARMAZENAMENTO,O,251,14,27,25,3
653,:,O,251,27,28,25,3
654,Tipo,O,251,29,33,25,3
655,Barril,O,251,34,40,25,3
656,:,O,251,40,41,25,3
657,Nao,O,251,42,45,25,3
658,há,O,251,46,48,25,3
659,Tipo,O,252,0,4,25,3
660,:,O,252,4,5,25,3
661,Armazenada,O,252,6,16,25,3
662,Produtor,O,253,0,8,25,3
663,:,O,253,8,9,25,3
664,Weber,B-NOME_ORGANIZACAO,253,10,15,25,3
665,Haus,I-NOME_ORGANIZACAO,253,16,20,25,3
666,Local,O,254,0,5,25,3
667,de,O,254,6,8,25,3
668,Produção,O,254,9,17,25,3
669,:,O,254,17,18,25,3
670,ivoti,B-NOME_LOCAL,254,19,24,25,3
671,/,O,254,25,26,25,3
672,RS,B-NOME_LOCAL,254,27,29,25,3
673,NOME,O,702,0,4,72,3
674,DA,O,702,5,7,72,3
675,CACHAÇA,O,702,8,15,72,3
676,:,O,702,15,16,72,3
677,Cachaça,O,702,17,24,72,3
678,Orizona,B-NOME_BEBIDA,702,25,32,72,3
679,Gold,I-NOME_BEBIDA,702,33,37,72,3
680,Black,I-NOME_BEBIDA,702,38,43,72,3
681,750ml,B-VOLUME,702,44,49,72,3
682,PREÇO,O,703,0,5,72,3
683,:,O,703,5,6,72,3
684,R$,B-PRECO,703,7,9,72,3
685,59,I-PRECO,703,10,12,72,3
686,",",I-PRECO,703,12,13,72,3
687,99,I-PRECO,703,13,15,72,3
688,DESCRIÇÃO,O,704,0,9,72,3
689,DA,O,704,10,12,72,3
690,CACHAÇA,O,704,13,20,72,3
691,:,O,704,20,21,72,3
692,Orizona,B-NOME_BEBIDA,704,22,29,72,3
693,Gold,I-NOME_BEBIDA,704,30,34,72,3
694,Black,I-NOME_BEBIDA,704,35,40,72,3
695,é,O,704,41,42,72,3
696,destilada,O,704,43,52,72,3
697,em,O,704,53,55,72,3
698,alambiques,B-EQUIPAMENTO_DESTILACAO,704,56,66,72,3
699,de,I-EQUIPAMENTO_DESTILACAO,704,67,69,72,3
700,cobre,I-EQUIPAMENTO_DESTILACAO,704,70,75,72,3
701,",",O,704,75,76,72,3
702,descansada,O,704,77,87,72,3
703,em,O,704,88,90,72,3
704,dornas,B-RECIPIENTE_ARMAZENAMENTO,704,91,97,72,3
705,de,I-RECIPIENTE_ARMAZENAMENTO,704,98,100,72,3
706,inox,I-RECIPIENTE_ARMAZENAMENTO,704,101,105,72,3
707,e,O,704,106,107,72,3
708,envelhecida,O,704,108,119,72,3
709,em,O,704,120,122,72,3
710,barris,B-RECIPIENTE_ARMAZENAMENTO,704,123,129,72,3
711,de,O,704,130,132,72,3
712,carvalho,B-TIPO_MADEIRA,704,133,141,72,3
713,por,O,704,142,145,72,3
714,6,B-TEMPO_ARMAZENAMENTO,704,146,147,72,3
715,anos,I-TEMPO_ARMAZENAMENTO,704,148,152,72,3
716,!,O,704,152,153,72,3
717,Um,O,705,0,2,72,3
718,destilado,O,705,3,12,72,3
719,excepcional,O,705,13,24,72,3
720,",",O,705,24,25,72,3
721,de,O,705,26,28,72,3
722,aroma,O,705,29,34,72,3
723,suave,B-CARACTERISTICA_SENSORIAL_AROMA,705,35,40,72,3
724,e,O,705,41,42,72,3
725,amadeirado,B-CARACTERISTICA_SENSORIAL_AROMA,705,43,53,72,3
726,",",O,705,53,54,72,3
727,sabor,O,705,55,60,72,3
728,marcante,B-CARACTERISTICA_SENSORIAL_SABOR,705,61,69,72,3
729,e,O,705,70,71,72,3
730,aveludado,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,705,72,81,72,3
731,com,O,705,82,85,72,3
732,notas,B-CARACTERISTICA_SENSORIAL_SABOR,705,86,91,72,3
733,de,I-CARACTERISTICA_SENSORIAL_SABOR,705,92,94,72,3
734,baunilha,I-CARACTERISTICA_SENSORIAL_SABOR,705,95,103,72,3
735,.,O,705,103,104,72,3
736,.,O,705,104,105,72,3
737,.,O,705,105,106,72,3
738,apreciem,O,706,0,8,72,3
739,em,O,706,9,11,72,3
740,seus,O,706,12,16,72,3
741,melhores,O,706,17,25,72,3
742,momentos,O,706,26,34,72,3
743,!,O,706,34,35,72,3
744,GOLD,B-NOME_BEBIDA,707,0,4,72,3
745,BLACK,I-NOME_BEBIDA,707,5,10,72,3
746,é,O,707,11,12,72,3
747,envasada,O,707,13,21,72,3
748,e,O,707,22,23,72,3
749,garrafa,O,707,24,31,72,3
750,sofisticada,O,707,32,43,72,3
751,e,O,707,44,45,72,3
752,é,O,707,46,47,72,3
753,para,O,707,48,52,72,3
754,aqueles,O,707,53,60,72,3
755,que,O,707,61,64,72,3
756,gostam,O,707,65,71,72,3
757,de,O,707,72,74,72,3
758,um,O,707,75,77,72,3
759,sabor,O,707,78,83,72,3
760,requintado,O,707,84,94,72,3
761,!,O,707,94,95,72,3
762,Aprecie,O,708,0,7,72,3
763,com,O,708,8,11,72,3
764,responsabilidade,O,708,12,28,72,3
765,!,O,708,28,29,72,3
766,Apresentação,O,709,0,12,72,3
767,750ml,B-VOLUME,709,13,18,72,3
768,​Origem,O,709,19,26,72,3
769,:,O,709,26,27,72,3
770,Orizona,B-NOME_LOCAL,709,28,35,72,3
771,/,O,709,35,36,72,3
772,GO,B-NOME_LOCAL,709,36,38,72,3
773,41%,B-GRADUACAO_ALCOOLICA,709,39,42,72,3
774,gradação,O,709,43,51,72,3
775,alcoólica,O,709,52,61,72,3
776,Volume,O,710,0,6,72,3
777,:,O,710,6,7,72,3
778,750ml,B-VOLUME,710,8,13,72,3
779,NOME,O,808,0,4,82,3
780,DA,O,808,5,7,82,3
781,CACHAÇA,O,808,8,15,82,3
782,:,O,808,15,16,82,3
783,Cachaça,O,808,17,24,82,3
784,Saliníssima,B-NOME_BEBIDA,808,25,36,82,3
785,Ouro,B-CLASSIFICACAO_BEBIDA,808,37,41,82,3
786,670ml,B-VOLUME,808,42,47,82,3
787,PREÇO,O,809,0,5,82,3
788,:,O,809,5,6,82,3
789,R$,B-PRECO,809,7,9,82,3
790,59,I-PRECO,809,10,12,82,3
791,",",I-PRECO,809,12,13,82,3
792,90,I-PRECO,809,13,15,82,3
793,DESCRIÇÃO,O,810,0,9,82,3
794,DA,O,810,10,12,82,3
795,CACHAÇA,O,810,13,20,82,3
796,:,O,810,20,21,82,3
797,Saliníssima,B-NOME_BEBIDA,810,22,33,82,3
798,valoriza,O,810,34,42,82,3
799,a,O,810,43,44,82,3
800,cultura,O,810,45,52,82,3
801,cachaceira,O,810,53,63,82,3
802,e,O,810,64,65,82,3
803,é,O,810,66,67,82,3
804,uma,O,810,68,71,82,3
805,das,O,810,72,75,82,3
806,tradicionais,O,810,76,88,82,3
807,e,O,810,89,90,82,3
808,autênticas,O,810,91,101,82,3
809,cachaças,O,810,102,110,82,3
810,da,O,810,111,113,82,3
811,região,O,810,114,120,82,3
812,de,O,810,121,123,82,3
813,Salinas,B-NOME_LOCAL,810,124,131,82,3
814,.,O,810,131,132,82,3
815,A,O,811,0,1,82,3
816,cachaça,O,811,2,9,82,3
817,é,O,811,10,11,82,3
818,uma,O,811,12,15,82,3
819,alternativa,O,811,16,27,82,3
820,aos,O,811,28,31,82,3
821,paladares,O,811,32,41,82,3
822,que,O,811,42,45,82,3
823,buscam,O,811,46,52,82,3
824,simplicidade,O,811,53,65,82,3
825,",",O,811,65,66,82,3
826,rusticidade,O,811,67,78,82,3
827,e,O,811,79,80,82,3
828,tradição,O,811,81,89,82,3
829,em,O,811,90,92,82,3
830,equilíbrio,O,811,93,103,82,3
831,com,O,811,104,107,82,3
832,a,O,811,108,109,82,3
833,vida,O,811,110,114,82,3
834,moderna,O,811,115,122,82,3
835,e,O,811,123,124,82,3
836,com,O,811,125,128,82,3
837,as,O,811,129,131,82,3
838,melhores,O,811,132,140,82,3
839,coisas,O,811,141,147,82,3
840,da,O,811,148,150,82,3
841,vida,O,811,151,155,82,3
842,.,O,811,155,156,82,3
843,Reúne,O,812,0,5,82,3
844,características,O,812,6,21,82,3
845,de,O,812,22,24,82,3
846,uma,O,812,25,28,82,3
847,genuína,O,812,29,36,82,3
848,cachaça,O,812,37,44,82,3
849,artesanal,O,812,45,54,82,3
850,de,O,812,55,57,82,3
851,alto,O,812,58,62,82,3
852,padrão,O,812,63,69,82,3
853,.,O,812,69,70,82,3
854,O,O,813,0,1,82,3
855,processo,O,813,2,10,82,3
856,de,O,813,11,13,82,3
857,envelhecimento,O,813,14,28,82,3
858,",",O,813,28,29,82,3
859,em,O,813,30,32,82,3
860,barris,B-RECIPIENTE_ARMAZENAMENTO,813,33,39,82,3
861,de,O,813,40,42,82,3
862,bálsamo,B-TIPO_MADEIRA,813,43,50,82,3
863,",",O,813,50,51,82,3
864,confere,O,813,52,59,82,3
865,à,O,813,60,61,82,3
866,bebida,O,813,62,68,82,3
867,um,O,813,69,71,82,3
868,sabor,O,813,72,77,82,3
869,amadeirado,B-CARACTERISTICA_SENSORIAL_SABOR,813,78,88,82,3
870,e,O,813,89,90,82,3
871,macio,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,813,91,96,82,3
872,.,O,813,96,97,82,3
873,A,O,814,0,1,82,3
874,cor,O,814,2,5,82,3
875,amarelada,B-CARACTERISTICA_SENSORIAL_COR,814,6,15,82,3
876,e,O,814,16,17,82,3
877,o,O,814,18,19,82,3
878,corpo,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,814,20,25,82,3
879,vigoroso,I-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,814,26,34,82,3
880,",",O,814,34,35,82,3
881,refletem,O,814,36,44,82,3
882,o,O,814,45,46,82,3
883,cuidado,O,814,47,54,82,3
884,em,O,814,55,57,82,3
885,cultivar,O,814,58,66,82,3
886,as,O,814,67,69,82,3
887,práticas,O,814,70,78,82,3
888,originais,O,814,79,88,82,3
889,de,O,814,89,91,82,3
890,produção,O,814,92,100,82,3
891,das,O,814,101,104,82,3
892,cachaças,O,814,105,113,82,3
893,artesanais,O,814,114,124,82,3
894,mineiras,O,814,125,133,82,3
895,.,O,814,133,134,82,3
896,Saliníssima,B-NOME_BEBIDA,815,0,11,82,3
897,é,O,815,12,13,82,3
898,produzida,O,815,14,23,82,3
899,na,O,815,24,26,82,3
900,Fazenda,B-NOME_ORGANIZACAO,815,27,34,82,3
901,Matrona,I-NOME_ORGANIZACAO,815,35,42,82,3
902,",",O,815,42,43,82,3
903,na,O,815,44,46,82,3
904,região,O,815,47,53,82,3
905,de,O,815,54,56,82,3
906,Salinas,B-NOME_LOCAL,815,57,64,82,3
907,",",O,815,64,65,82,3
908,Minas,B-NOME_LOCAL,815,66,71,82,3
909,Gerais,I-NOME_LOCAL,815,72,78,82,3
910,",",O,815,78,79,82,3
911,que,O,815,80,83,82,3
912,desde,O,815,84,89,82,3
913,1955,B-TEMPO,815,90,94,82,3
914,",",O,815,94,95,82,3
915,pelas,O,815,96,101,82,3
916,mãos,O,815,102,106,82,3
917,de,O,815,107,109,82,3
918,Olímpio,B-NOME_PESSOA,815,110,117,82,3
919,Mendes,I-NOME_PESSOA,815,118,124,82,3
920,",",O,815,124,125,82,3
921,dedica,O,815,126,132,82,3
922,-,O,815,132,133,82,3
923,se,O,815,133,135,82,3
924,ao,O,815,136,138,82,3
925,plantio,O,815,139,146,82,3
926,de,O,815,147,149,82,3
927,cana,O,815,150,154,82,3
928,de,O,815,155,157,82,3
929,açúcar,O,815,158,164,82,3
930,",",O,815,164,165,82,3
931,que,O,815,166,169,82,3
932,era,O,815,170,173,82,3
933,usada,O,815,174,179,82,3
934,para,O,815,180,184,82,3
935,a,O,815,185,186,82,3
936,produção,O,815,187,195,82,3
937,de,O,815,196,198,82,3
938,cachaças,O,815,199,207,82,3
939,e,O,815,208,209,82,3
940,rapaduras,O,815,210,219,82,3
941,.,O,815,219,220,82,3
942,As,O,816,0,2,82,3
943,cachaças,O,816,3,11,82,3
944,eram,O,816,12,16,82,3
945,engarrafadas,O,816,17,29,82,3
946,à,O,816,30,31,82,3
947,mão,O,816,32,35,82,3
948,e,O,816,36,37,82,3
949,vendidas,O,816,38,46,82,3
950,em,O,816,47,49,82,3
951,sua,O,816,50,53,82,3
952,própria,O,816,54,61,82,3
953,casa,O,816,62,66,82,3
954,",",O,816,66,67,82,3
955,para,O,816,68,72,82,3
956,funcionários,O,816,73,85,82,3
957,da,O,816,86,88,82,3
958,fazenda,O,816,89,96,82,3
959,",",O,816,96,97,82,3
960,vizinhos,O,816,98,106,82,3
961,e,O,816,107,108,82,3
962,amigos,O,816,109,115,82,3
963,.,O,816,115,116,82,3
964,Já,O,817,0,2,82,3
965,as,O,817,3,5,82,3
966,rapaduras,O,817,6,15,82,3
967,",",O,817,15,16,82,3
968,eram,O,817,17,21,82,3
969,comercializadas,O,817,22,37,82,3
970,na,O,817,38,40,82,3
971,cidade,O,817,41,47,82,3
972,aos,O,817,48,51,82,3
973,sábados,O,817,52,59,82,3
974,",",O,817,59,60,82,3
975,após,O,817,61,65,82,3
976,percorrerem,O,817,66,77,82,3
977,um,O,817,78,80,82,3
978,longo,O,817,81,86,82,3
979,trajeto,O,817,87,94,82,3
980,em,O,817,95,97,82,3
981,carro,O,817,98,103,82,3
982,de,O,817,104,106,82,3
983,boi,O,817,107,110,82,3
984,.,O,817,110,111,82,3
985,Volume,O,818,0,6,82,3
986,:,O,818,6,7,82,3
987,670ml,B-VOLUME,818,8,13,82,3
988,NOME,O,833,0,4,85,3
989,DA,O,833,5,7,85,3
990,CACHAÇA,O,833,8,15,85,3
991,:,O,833,15,16,85,3
992,Cachaça,O,833,17,24,85,3
993,Velho,B-NOME_BEBIDA,833,25,30,85,3
994,Ferreira,I-NOME_BEBIDA,833,31,39,85,3
995,Prata,B-CLASSIFICACAO_BEBIDA,833,40,45,85,3
996,700ml,B-VOLUME,833,46,51,85,3
997,PREÇO,O,834,0,5,85,3
998,:,O,834,5,6,85,3
999,R$,B-PRECO,834,7,9,85,3
1000,46,I-PRECO,834,10,12,85,3
1001,",",I-PRECO,834,12,13,85,3
1002,0,I-PRECO,834,13,15,85,3
1003,DESCRIÇÃO,O,835,0,9,85,3
1004,DA,O,835,10,12,85,3
1005,CACHAÇA,O,835,13,20,85,3
1006,:,O,835,20,21,85,3
1007,A,O,835,22,23,85,3
1008,Cachaça,O,835,24,31,85,3
1009,Velho,B-NOME_BEBIDA,835,32,37,85,3
1010,Ferreira,I-NOME_BEBIDA,835,38,46,85,3
1011,Prata,B-CLASSIFICACAO_BEBIDA,835,47,52,85,3
1012,fica,O,835,53,57,85,3
1013,armazenada,O,835,58,68,85,3
1014,por,O,835,69,72,85,3
1015,1,B-TEMPO_ARMAZENAMENTO,835,73,74,85,3
1016,ano,I-TEMPO_ARMAZENAMENTO,835,75,78,85,3
1017,e,I-TEMPO_ARMAZENAMENTO,835,79,80,85,3
1018,meio,I-TEMPO_ARMAZENAMENTO,835,81,85,85,3
1019,no,O,835,86,88,85,3
1020,jequitibá,B-TIPO_MADEIRA,835,89,98,85,3
1021,rosa,I-TIPO_MADEIRA,835,99,103,85,3
1022,.,O,835,103,104,85,3
1023,O,O,836,0,1,85,3
1024,jequitibá,B-TIPO_MADEIRA,836,2,11,85,3
1025,Rosa,I-TIPO_MADEIRA,836,12,16,85,3
1026,não,O,836,17,20,85,3
1027,dá,O,836,21,23,85,3
1028,gosto,O,836,24,29,85,3
1029,",",O,836,29,30,85,3
1030,cheiro,O,836,31,37,85,3
1031,e,O,836,38,39,85,3
1032,cor,O,836,40,43,85,3
1033,na,O,836,44,46,85,3
1034,cachaça,O,836,47,54,85,3
1035,.,O,836,54,55,85,3
1036,Ela,O,837,0,3,85,3
1037,apenas,O,837,4,10,85,3
1038,descansa,O,837,11,19,85,3
1039,na,O,837,20,22,85,3
1040,madeira,O,837,23,30,85,3
1041,para,O,837,31,35,85,3
1042,deixa,O,837,36,41,85,3
1043,-,O,837,41,42,85,3
1044,la,O,837,42,44,85,3
1045,mais,O,837,45,49,85,3
1046,macia,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,837,50,55,85,3
1047,e,O,837,56,57,85,3
1048,suave,B-CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,837,58,63,85,3
1049,.,O,837,63,64,85,3
1050,Na,O,838,0,2,85,3
1051,primeira,O,838,3,11,85,3
1052,metade,O,838,12,18,85,3
1053,século,B-TEMPO,838,19,25,85,3
1054,XX,I-TEMPO,838,26,28,85,3
1055,",",O,838,28,29,85,3
1056,do,O,838,30,32,85,3
1057,simpático,O,838,33,42,85,3
1058,vilarejo,O,838,43,51,85,3
1059,de,O,838,52,54,85,3
1060,Vitoriano,B-NOME_LOCAL,838,55,64,85,3
1061,Veloso,I-NOME_LOCAL,838,65,71,85,3
1062,(,O,838,72,73,85,3
1063,Bichinho,B-NOME_LOCAL,838,73,81,85,3
1064,),O,838,81,82,85,3
1065,",",O,838,82,83,85,3
1066,partia,O,838,84,90,85,3
1067,o,O,838,91,92,85,3
1068,tropeiro,O,838,93,101,85,3
1069,Antônio,B-NOME_PESSOA,838,102,109,85,3
1070,Ferreira,I-NOME_PESSOA,838,110,118,85,3
1071,Neto,I-NOME_PESSOA,838,119,123,85,3
1072,",",O,838,123,124,85,3
1073,que,O,838,125,128,85,3
1074,por,O,838,129,132,85,3
1075,estradas,O,838,133,141,85,3
1076,poeirentas,O,838,142,152,85,3
1077,e,O,838,153,154,85,3
1078,no,O,838,155,157,85,3
1079,lombo,O,838,158,163,85,3
1080,de,O,838,164,166,85,3
1081,burros,O,838,167,173,85,3
1082,comprava,O,838,174,182,85,3
1083,uma,O,838,183,186,85,3
1084,das,O,838,187,190,85,3
1085,melhores,O,838,191,199,85,3
1086,cachaças,O,838,200,208,85,3
1087,da,O,838,209,211,85,3
1088,região,O,838,212,218,85,3
1089,.,O,838,218,219,85,3
1090,O,O,839,0,1,85,3
1091,produto,O,839,2,9,85,3
1092,era,O,839,10,13,85,3
1093,levado,O,839,14,20,85,3
1094,para,O,839,21,25,85,3
1095,o,O,839,26,27,85,3
1096,armazém,O,839,28,35,85,3
1097,de,O,839,36,38,85,3
1098,seu,O,839,39,42,85,3
1099,pai,O,839,43,46,85,3
1100,",",O,839,46,47,85,3
1101,Vicente,B-NOME_PESSOA,839,48,55,85,3
1102,Ferreira,I-NOME_PESSOA,839,56,64,85,3
1103,Rodrigues,I-NOME_PESSOA,839,65,74,85,3
1104,",",O,839,74,75,85,3
1105,conhecido,O,839,76,85,85,3
1106,comercialmente,O,839,86,100,85,3
1107,em,O,839,101,103,85,3
1108,São,B-NOME_LOCAL,839,104,107,85,3
1109,João,I-NOME_LOCAL,839,108,112,85,3
1110,Del,I-NOME_LOCAL,839,113,116,85,3
1111,-,I-NOME_LOCAL,839,116,117,85,3
1112,Rei,I-NOME_LOCAL,839,117,120,85,3
1113,.,O,839,120,121,85,3
1114,Tanto,O,840,0,5,85,3
1115,o,O,840,6,7,85,3
1116,pai,O,840,8,11,85,3
1117,como,O,840,12,16,85,3
1118,o,O,840,17,18,85,3
1119,filho,O,840,19,24,85,3
1120,acalentavam,O,840,25,36,85,3
1121,o,O,840,37,38,85,3
1122,desejo,O,840,39,45,85,3
1123,de,O,840,46,48,85,3
1124,produzir,O,840,49,57,85,3
1125,um,O,840,58,60,85,3
1126,dia,O,840,61,64,85,3
1127,a,O,840,65,66,85,3
1128,própria,O,840,67,74,85,3
1129,cachaça,O,840,75,82,85,3
1130,.,O,840,82,83,85,3
1131,O,O,841,0,1,85,3
1132,sonho,O,841,2,7,85,3
1133,de,O,841,8,10,85,3
1134,ambos,O,841,11,16,85,3
1135,foi,O,841,17,20,85,3
1136,concretizado,O,841,21,33,85,3
1137,pela,O,841,34,38,85,3
1138,terceira,O,841,39,47,85,3
1139,geração,O,841,48,55,85,3
1140,da,O,841,56,58,85,3
1141,família,O,841,59,66,85,3
1142,.,O,841,66,67,85,3
1143,Em,O,842,0,2,85,3
1144,1997,B-TEMPO,842,3,7,85,3
1145,nascia,O,842,8,14,85,3
1146,a,O,842,15,16,85,3
1147,Velho,B-NOME_BEBIDA,842,17,22,85,3
1148,Ferreira,I-NOME_BEBIDA,842,23,31,85,3
1149,",",O,842,31,32,85,3
1150,que,O,842,33,36,85,3
1151,reúne,O,842,37,42,85,3
1152,a,O,842,43,44,85,3
1153,experiência,O,842,45,56,85,3
1154,de,O,842,57,59,85,3
1155,décadas,O,842,60,67,85,3
1156,na,O,842,68,70,85,3
1157,arte,O,842,71,75,85,3
1158,de,O,842,76,78,85,3
1159,selecionar,O,842,79,89,85,3
1160,e,O,842,90,91,85,3
1161,oferecer,O,842,92,100,85,3
1162,a,O,842,101,102,85,3
1163,mais,O,842,103,107,85,3
1164,pura,O,842,108,112,85,3
1165,e,O,842,113,114,85,3
1166,autêntica,O,842,115,124,85,3
1167,cachaça,O,842,125,132,85,3
1168,mineira,O,842,133,140,85,3
1169,.,O,842,140,141,85,3
1170,O,O,843,0,1,85,3
1171,nome,O,843,2,6,85,3
1172,é,O,843,7,8,85,3
1173,uma,O,843,9,12,85,3
1174,homenagem,O,843,13,22,85,3
1175,de,O,843,23,25,85,3
1176,Cláudio,B-NOME_PESSOA,843,26,33,85,3
1177,Ferreira,I-NOME_PESSOA,843,34,42,85,3
1178,da,I-NOME_PESSOA,843,43,45,85,3
1179,Silva,I-NOME_PESSOA,843,46,51,85,3
1180,a,O,843,52,53,85,3
1181,seu,O,843,54,57,85,3
1182,pai,O,843,58,61,85,3
1183,",",O,843,61,62,85,3
1184,Antônio,B-NOME_PESSOA,843,63,70,85,3
1185,Ferreira,I-NOME_PESSOA,843,71,79,85,3
1186,Neto,I-NOME_PESSOA,843,80,84,85,3
1187,o,O,843,85,86,85,3
1188,(,O,843,87,88,85,3
1189,Velho,B-NOME_PESSOA,843,88,93,85,3
1190,Ferreira,I-NOME_PESSOA,843,94,102,85,3
1191,),O,843,102,103,85,3
1192,",",O,843,103,104,85,3
1193,cuja,O,843,105,109,85,3
1194,foto,O,843,110,114,85,3
1195,estampa,O,843,115,122,85,3
1196,o,O,843,123,124,85,3
1197,rótulo,O,843,125,131,85,3
1198,desta,O,843,132,137,85,3
1199,singular,O,843,138,146,85,3
1200,bebida,O,843,147,153,85,3
1201,.,O,843,153,154,85,3
1202,Sempre,O,844,0,6,85,3
1203,em,O,844,7,9,85,3
1204,alambiques,B-EQUIPAMENTO_DESTILACAO,844,10,20,85,3
1205,de,I-EQUIPAMENTO_DESTILACAO,844,21,23,85,3
1206,cobre,I-EQUIPAMENTO_DESTILACAO,844,24,29,85,3
1207,",",O,844,29,30,85,3
1208,foi,O,844,31,34,85,3
1209,produzida,O,844,35,44,85,3
1210,até,O,844,45,48,85,3
1211,2015,B-TEMPO,844,49,53,85,3
1212,no,O,844,54,56,85,3
1213,Bichinho,B-NOME_LOCAL,844,57,65,85,3
1214,.,O,844,65,66,85,3
1215,Hoje,O,845,0,4,85,3
1216,é,O,845,5,6,85,3
1217,produzida,O,845,7,16,85,3
1218,na,O,845,17,19,85,3
1219,fazenda,B-NOME_ORGANIZACAO,845,20,27,85,3
1220,Cantagalo,I-NOME_ORGANIZACAO,845,28,37,85,3
1221,(,O,845,38,39,85,3
1222,Prados,B-NOME_LOCAL,845,39,45,85,3
1223,-,O,845,46,47,85,3
1224,MG,B-NOME_LOCAL,845,48,50,85,3
1225,),O,845,50,51,85,3
1226,",",O,845,51,52,85,3
1227,mas,O,845,53,56,85,3
1228,mantém,O,845,57,63,85,3
1229,seu,O,845,64,67,85,3
1230,vínculo,O,845,68,75,85,3
1231,com,O,845,76,79,85,3
1232,Bichinho,B-NOME_LOCAL,845,80,88,85,3
1233,",",O,845,88,89,85,3
1234,onde,O,845,90,94,85,3
1235,é,O,845,95,96,85,3
1236,armazenada,O,845,97,107,85,3
1237,",",O,845,107,108,85,3
1238,envelhecida,O,845,109,120,85,3
1239,e,O,845,121,122,85,3
1240,comercializada,O,845,123,137,85,3
1241,.,O,845,137,138,85,3
1242,A,O,846,0,1,85,3
1243,Velho,B-NOME_BEBIDA,846,2,7,85,3
1244,Ferreira,I-NOME_BEBIDA,846,8,16,85,3
1245,oferece,O,846,17,24,85,3
1246,a,O,846,25,26,85,3
1247,seus,O,846,27,31,85,3
1248,apreciadores,O,846,32,44,85,3
1249,o,O,846,45,46,85,3
1250,sabor,O,846,47,52,85,3
1251,das,O,846,53,56,85,3
1252,histórias,O,846,57,66,85,3
1253,",",O,846,66,67,85,3
1254,a,O,846,68,69,85,3
1255,excelência,O,846,70,80,85,3
1256,das,O,846,81,84,85,3
1257,matérias,O,846,85,93,85,3
1258,-,O,846,93,94,85,3
1259,primas,O,846,94,100,85,3
1260,",",O,846,100,101,85,3
1261,o,O,846,102,103,85,3
1262,saber,O,846,104,109,85,3
1263,de,O,846,110,112,85,3
1264,pai,O,846,113,116,85,3
1265,para,O,846,117,121,85,3
1266,filho,O,846,122,127,85,3
1267,e,O,846,128,129,85,3
1268,a,O,846,130,131,85,3
1269,tradição,O,846,132,140,85,3
1270,das,O,846,141,144,85,3
1271,melhores,O,846,145,153,85,3
1272,cachaças,O,846,154,162,85,3
1273,de,O,846,163,165,85,3
1274,Minas,B-NOME_LOCAL,846,166,171,85,3
1275,Gerais,I-NOME_LOCAL,846,172,178,85,3
1276,.,O,846,178,179,85,3
1277,Volume,O,847,0,6,85,3
1278,:,O,847,6,7,85,3
1279,700ml,B-VOLUME,847,8,13,85,3
1280,NOME,O,957,0,4,98,3
1281,DA,O,957,5,7,98,3
1282,CACHAÇA,O,957,8,15,98,3
1283,:,O,957,15,16,98,3
1284,Cachaça,O,957,17,24,98,3
1285,Estância,B-NOME_BEBIDA,957,25,33,98,3
1286,Moretti,I-NOME_BEBIDA,957,34,41,98,3
1287,Prata,B-CLASSIFICACAO_BEBIDA,957,42,47,98,3
1288,750ml,B-VOLUME,957,48,53,98,3
1289,PREÇO,O,958,0,5,98,3
1290,:,O,958,5,6,98,3
1291,R$,B-PRECO,958,7,9,98,3
1292,399,I-PRECO,958,10,13,98,3
1293,",",I-PRECO,958,13,14,98,3
1294,99,I-PRECO,958,14,16,98,3
1295,DESCRIÇÃO,O,959,0,9,98,3
1296,DA,O,959,10,12,98,3
1297,CACHAÇA,O,959,13,20,98,3
1298,:,O,959,20,21,98,3
1299,A,O,959,22,23,98,3
1300,cachaça,O,959,24,31,98,3
1301,Estância,B-NOME_BEBIDA,959,32,40,98,3
1302,Moretti,I-NOME_BEBIDA,959,41,48,98,3
1303,é,O,959,49,50,98,3
1304,produzida,O,959,51,60,98,3
1305,em,O,959,61,63,98,3
1306,Jandaia,B-NOME_LOCAL,959,64,71,98,3
1307,do,I-NOME_LOCAL,959,72,74,98,3
1308,Sul,I-NOME_LOCAL,959,75,78,98,3
