,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento,Particao
651,de,O,676,113,115,70,1
652,trabalhar,O,676,116,125,70,1
653,com,O,676,126,129,70,1
654,bebidas,O,676,130,137,70,1
655,.,O,676,137,138,70,1
656,Mas,O,677,0,3,70,1
657,o,O,677,4,5,70,1
658,amor,O,677,6,10,70,1
659,pelo,O,677,11,15,70,1
660,destilado,O,677,16,25,70,1
661,tipicamente,O,677,26,37,70,1
662,brasileiro,O,677,38,48,70,1
663,veio,O,677,49,53,70,1
664,do,O,677,54,56,70,1
665,pai,O,677,57,60,70,1
666,e,O,677,61,62,70,1
667,do,O,677,63,65,70,1
668,avô,O,677,66,69,70,1
669,",",O,677,69,70,70,1
670,que,O,677,71,74,70,1
671,eram,O,677,75,79,70,1
672,grandes,O,677,80,87,70,1
673,apreciadores,O,677,88,100,70,1
674,da,O,677,101,103,70,1
675,Cachaça,O,677,104,111,70,1
676,",",O,677,111,112,70,1
677,inclusive,O,677,113,122,70,1
678,prezavam,O,677,123,131,70,1
679,sempre,O,677,132,138,70,1
680,por,O,677,139,142,70,1
681,beber,O,677,143,148,70,1
682,uma,O,677,149,152,70,1
683,boa,O,677,153,156,70,1
684,dose,O,677,157,161,70,1
685,juntos,O,677,162,168,70,1
686,.,O,677,168,169,70,1
687,Coincidência,O,678,0,12,70,1
688,ou,O,678,13,15,70,1
689,não,O,678,16,19,70,1
690,desde,O,678,20,25,70,1
691,sempre,O,678,26,32,70,1
692,a,O,678,33,34,70,1
693,Cachaça,O,678,35,42,70,1
694,fez,O,678,43,46,70,1
695,parte,O,678,47,52,70,1
696,de,O,678,53,55,70,1
697,sua,O,678,56,59,70,1
698,vida,O,678,60,64,70,1
699,",",O,678,64,65,70,1
700,sendo,O,678,66,71,70,1
701,através,O,678,72,79,70,1
702,do,O,678,80,82,70,1
703,seu,O,678,83,86,70,1
704,trabalho,O,678,87,95,70,1
705,ou,O,678,96,98,70,1
706,simplesmente,O,678,99,111,70,1
707,degustando,O,678,112,122,70,1
708,e,O,678,123,124,70,1
709,colecionando,O,678,125,137,70,1
710,bons,O,678,138,142,70,1
711,rótulos,O,678,143,150,70,1
712,.,O,678,150,151,70,1
713,“Eu,O,679,0,3,70,1
714,sempre,O,679,4,10,70,1
715,fui,O,679,11,14,70,1
716,muito,O,679,15,20,70,1
717,encantado,O,679,21,30,70,1
718,por,O,679,31,34,70,1
719,Cachaça,O,679,35,42,70,1
720,por,O,679,43,46,70,1
721,ser,O,679,47,50,70,1
722,um,O,679,51,53,70,1
723,produto,O,679,54,61,70,1
724,brasileiro,O,679,62,72,70,1
725,e,O,679,73,74,70,1
726,com,O,679,75,78,70,1
727,uma,O,679,79,82,70,1
728,riqueza,O,679,83,90,70,1
729,de,O,679,91,93,70,1
730,história,O,679,94,102,70,1
731,.,O,679,102,103,70,1
732,Cachaça,O,680,0,7,70,1
733,é,O,680,8,9,70,1
734,sempre,O,680,10,16,70,1
735,bem,O,680,17,20,70,1
736,-,O,680,20,21,70,1
737,vinda,O,680,21,26,70,1
738,numa,O,680,27,31,70,1
739,roda,O,680,32,36,70,1
740,de,O,680,37,39,70,1
741,amigos,O,680,40,46,70,1
742,e,O,680,47,48,70,1
743,pode,O,680,49,53,70,1
744,harmonizar,O,680,54,64,70,1
745,com,O,680,65,68,70,1
746,um,O,680,69,71,70,1
747,bom,O,680,72,75,70,1
748,churrasco,O,680,76,85,70,1
749,.,O,680,85,86,70,1
750,”,O,680,86,87,70,1
751,",",O,680,87,88,70,1
752,afirma,O,680,89,95,70,1
753,Moretti,B-NOME_PESSOA,680,96,103,70,1
754,.,O,680,103,104,70,1
755,Mas,O,681,0,3,70,1
756,com,O,681,4,7,70,1
757,o,O,681,8,9,70,1
758,passar,O,681,10,16,70,1
759,dos,O,681,17,20,70,1
760,anos,O,681,21,25,70,1
761,Luiz,B-NOME_PESSOA,681,26,30,70,1
762,começou,O,681,31,38,70,1
763,a,O,681,39,40,70,1
764,sentir,O,681,41,47,70,1
765,uma,O,681,48,51,70,1
766,vontade,O,681,52,59,70,1
767,de,O,681,60,62,70,1
768,produzir,O,681,63,71,70,1
769,a,O,681,72,73,70,1
770,sua,O,681,74,77,70,1
771,própria,O,681,78,85,70,1
772,Cachaça,O,681,86,93,70,1
773,",",O,681,93,94,70,1
774,algo,O,681,95,99,70,1
775,que,O,681,100,103,70,1
776,atendesse,O,681,104,113,70,1
777,as,O,681,114,116,70,1
778,características,O,681,117,132,70,1
779,sensoriais,O,681,133,143,70,1
780,que,O,681,144,147,70,1
781,ele,O,681,148,151,70,1
782,procurava,O,681,152,161,70,1
783,.,O,681,161,162,70,1
784,Queria,O,682,0,6,70,1
785,fazer,O,682,7,12,70,1
786,a,O,682,13,14,70,1
787,sua,O,682,15,18,70,1
788,própria,O,682,19,26,70,1
789,Cachaça,O,682,27,34,70,1
790,Artesanal,O,682,35,44,70,1
791,",",O,682,44,45,70,1
792,uma,O,682,46,49,70,1
793,vez,O,682,50,53,70,1
794,que,O,682,54,57,70,1
795,ele,O,682,58,61,70,1
796,era,O,682,62,65,70,1
797,encantado,O,682,66,75,70,1
798,pelo,O,682,76,80,70,1
799,processo,O,682,81,89,70,1
800,de,O,682,90,92,70,1
801,fabricação,O,682,93,103,70,1
802,e,O,682,104,105,70,1
803,pela,O,682,106,110,70,1
804,qualidade,O,682,111,120,70,1
805,fantástica,O,682,121,131,70,1
806,do,O,682,132,134,70,1
807,produto,O,682,135,142,70,1
808,final,O,682,143,148,70,1
809,.,O,682,148,149,70,1
810,Ainda,O,683,0,5,70,1
811,bem,O,683,6,9,70,1
812,que,O,683,10,13,70,1
813,ele,O,683,14,17,70,1
814,tirou,O,683,18,23,70,1
815,o,O,683,24,25,70,1
816,plano,O,683,26,31,70,1
817,do,O,683,32,34,70,1
818,coração,O,683,35,42,70,1
819,",",O,683,42,43,70,1
820,e,O,683,44,45,70,1
821,em,O,683,46,48,70,1
822,2001,B-TEMPO,683,49,53,70,1
823,lançou,O,683,54,60,70,1
824,a,O,683,61,62,70,1
825,Cachaça,O,683,63,70,70,1
826,Estância,B-NOME_BEBIDA,683,71,79,70,1
827,Moretti,I-NOME_BEBIDA,683,80,87,70,1
828,",",O,683,87,88,70,1
829,que,O,683,89,92,70,1
830,carrega,O,683,93,100,70,1
831,o,O,683,101,102,70,1
832,nome,O,683,103,107,70,1
833,de,O,683,108,110,70,1
834,sua,O,683,111,114,70,1
835,família,O,683,115,122,70,1
836,.,O,683,122,123,70,1
837,“Encantadora,O,684,0,12,70,1
838,e,O,684,13,14,70,1
839,mágica,O,684,15,21,70,1
840,a,O,684,22,23,70,1
841,Cachaça,O,684,24,31,70,1
842,sempre,O,684,32,38,70,1
843,me,O,684,39,41,70,1
844,traz,O,684,42,46,70,1
845,boas,O,684,47,51,70,1
846,e,O,684,52,53,70,1
847,ótimas,O,684,54,60,70,1
848,lembranças,O,684,61,71,70,1
849,.,O,684,71,72,70,1
850,”,O,684,72,73,70,1
851,Atualmente,O,684,74,84,70,1
852,a,O,684,85,86,70,1
853,Cachaça,O,684,87,94,70,1
854,é,O,684,95,96,70,1
855,produzida,O,684,97,106,70,1
856,na,O,684,107,109,70,1
857,Cachaçaria,B-NOME_ORGANIZACAO,684,110,120,70,1
858,Companheira,I-NOME_ORGANIZACAO,684,121,132,70,1
859,na,O,684,133,135,70,1
860,cidade,O,684,136,142,70,1
861,de,O,684,143,145,70,1
862,Jandaia,B-NOME_LOCAL,684,146,153,70,1
863,do,I-NOME_LOCAL,684,154,156,70,1
864,Sul,I-NOME_LOCAL,684,157,160,70,1
865,",",O,684,160,161,70,1
866,no,O,684,162,164,70,1
867,Paraná,B-NOME_LOCAL,684,165,171,70,1
868,.,O,684,171,172,70,1
869,Por,O,685,0,3,70,1
870,lá,O,685,4,6,70,1
871,o,O,685,7,8,70,1
872,corte,O,685,9,14,70,1
873,e,O,685,15,16,70,1
874,a,O,685,17,18,70,1
875,colheita,O,685,19,27,70,1
876,da,O,685,28,30,70,1
877,cana,O,685,31,35,70,1
878,-,O,685,35,36,70,1
879,de,O,685,36,38,70,1
880,-,O,685,38,39,70,1
881,açúcar,O,685,39,45,70,1
882,utilizada,O,685,46,55,70,1
883,para,O,685,56,60,70,1
884,a,O,685,61,62,70,1
885,fabricação,O,685,63,73,70,1
886,do,O,685,74,76,70,1
887,destilado,O,685,77,86,70,1
888,é,O,685,87,88,70,1
889,feito,O,685,89,94,70,1
890,de,O,685,95,97,70,1
891,forma,O,685,98,103,70,1
892,manual,O,685,104,110,70,1
893,e,O,685,111,112,70,1
894,no,O,685,113,115,70,1
895,inverno,O,685,116,123,70,1
896,",",O,685,123,124,70,1
897,pois,O,685,125,129,70,1
898,é,O,685,130,131,70,1
899,quando,O,685,132,138,70,1
900,a,O,685,139,140,70,1
901,cana,O,685,141,145,70,1
902,está,O,685,146,150,70,1
903,madura,O,685,151,157,70,1
904,.,O,685,157,158,70,1
905,A,O,686,0,1,70,1
906,destilação,O,686,2,12,70,1
907,é,O,686,13,14,70,1
908,feita,O,686,15,20,70,1
909,em,O,686,21,23,70,1
910,alambique,B-EQUIPAMENTO_DESTILACAO,686,24,33,70,1
911,de,I-EQUIPAMENTO_DESTILACAO,686,34,36,70,1
912,cobre,I-EQUIPAMENTO_DESTILACAO,686,37,42,70,1
913,e,O,686,43,44,70,1
914,todo,O,686,45,49,70,1
915,o,O,686,50,51,70,1
916,processo,O,686,52,60,70,1
917,de,O,686,61,63,70,1
918,envelhecimento,O,686,64,78,70,1
919,são,O,686,79,82,70,1
920,feitos,O,686,83,89,70,1
921,em,O,686,90,92,70,1
922,barris,B-RECIPIENTE_ARMAZENAMENTO,686,93,99,70,1
923,de,O,686,100,102,70,1
924,carvalho,B-TIPO_MADEIRA,686,103,111,70,1
925,americano,I-TIPO_MADEIRA,686,112,121,70,1
926,ou,O,686,122,124,70,1
927,francês,B-TIPO_MADEIRA,686,125,132,70,1
928,.,O,686,132,133,70,1
929,Luiz,B-NOME_PESSOA,687,0,4,70,1
930,teve,O,687,5,9,70,1
931,o,O,687,10,11,70,1
932,zelo,O,687,12,16,70,1
933,de,O,687,17,19,70,1
934,produzir,O,687,20,28,70,1
935,uma,O,687,29,32,70,1
936,Cachaça,O,687,33,40,70,1
937,com,O,687,41,44,70,1
938,características,O,687,45,60,70,1
939,sensoriais,O,687,61,71,70,1
940,únicas,O,687,72,78,70,1
941,.,O,687,78,79,70,1
942,Uma,O,688,0,3,70,1
943,cachaça,O,688,4,11,70,1
944,onde,O,688,12,16,70,1
945,as,O,688,17,19,70,1
946,lágrimas,O,688,20,28,70,1
947,escorrem,O,688,29,37,70,1
948,no,O,688,38,40,70,1
949,tempo,O,688,41,46,70,1
950,correto,O,688,47,54,70,1
951,e,O,688,55,56,70,1
952,cada,O,688,57,61,70,1
953,gole,O,688,62,66,70,1
954,proporciona,O,688,67,78,70,1
955,ao,O,688,79,81,70,1
956,apreciador,O,688,82,92,70,1
957,uma,O,688,93,96,70,1
958,lembrança,O,688,97,106,70,1
959,marcante,O,688,107,115,70,1
960,e,O,688,116,117,70,1
961,suave,O,688,118,123,70,1
962,ao,O,688,124,126,70,1
963,seu,O,688,127,130,70,1
964,paladar,O,688,131,138,70,1
965,.,O,688,138,139,70,1
966,A,O,689,0,1,70,1
967,Cachaça,O,689,2,9,70,1
968,Estância,B-NOME_BEBIDA,689,10,18,70,1
969,Moretti,I-NOME_BEBIDA,689,19,26,70,1
970,não,O,689,27,30,70,1
971,é,O,689,31,32,70,1
972,apenas,O,689,33,39,70,1
973,uma,O,689,40,43,70,1
974,bebida,O,689,44,50,70,1
975,",",O,689,50,51,70,1
976,é,O,689,52,53,70,1
977,uma,O,689,54,57,70,1
978,obra,O,689,58,62,70,1
979,de,O,689,63,65,70,1
980,arte,O,689,66,70,70,1
981,",",O,689,70,71,70,1
982,onde,O,689,72,76,70,1
983,todos,O,689,77,82,70,1
984,os,O,689,83,85,70,1
985,detalhes,O,689,86,94,70,1
986,foram,O,689,95,100,70,1
987,cuidadosamente,O,689,101,115,70,1
988,pensados,O,689,116,124,70,1
989,",",O,689,124,125,70,1
990,desde,O,689,126,131,70,1
991,a,O,689,132,133,70,1
992,produção,O,689,134,142,70,1
993,até,O,689,143,146,70,1
994,a,O,689,147,148,70,1
995,escolha,O,689,149,156,70,1
996,do,O,689,157,159,70,1
997,rótulo,O,689,160,166,70,1
998,",",O,689,166,167,70,1
999,da,O,689,168,170,70,1
1000,garrafa,O,689,171,178,70,1
1001,e,O,689,179,180,70,1
1002,das,O,689,181,184,70,1
1003,rolhas,O,689,185,191,70,1
1004,",",O,689,191,192,70,1
1005,que,O,689,193,196,70,1
1006,foram,O,689,197,202,70,1
1007,escolhidas,O,689,203,213,70,1
1008,para,O,689,214,218,70,1
1009,que,O,689,219,222,70,1
1010,a,O,689,223,224,70,1
1011,Cachaça,O,689,225,232,70,1
1012,não,O,689,233,236,70,1
1013,evapore,O,689,237,244,70,1
1014,e,O,689,245,246,70,1
1015,para,O,689,247,251,70,1
1016,que,O,689,252,255,70,1
1017,a,O,689,256,257,70,1
1018,qualidade,O,689,258,267,70,1
1019,seja,O,689,268,272,70,1
1020,conservada,O,689,273,283,70,1
1021,.,O,689,283,284,70,1
1022,Te,O,690,0,2,70,1
1023,convidamos,O,690,3,13,70,1
1024,a,O,690,14,15,70,1
1025,degustar,O,690,16,24,70,1
1026,esses,O,690,25,30,70,1
1027,rótulos,O,690,31,38,70,1
1028,e,O,690,39,40,70,1
1029,se,O,690,41,43,70,1
1030,surpreender,O,690,44,55,70,1
1031,com,O,690,56,59,70,1
1032,os,O,690,60,62,70,1
1033,sabores,O,690,63,70,70,1
1034,e,O,690,71,72,70,1
1035,aromas,O,690,73,79,70,1
1036,!,O,690,79,80,70,1
1037,Volume,O,691,0,6,70,1
1038,:,O,691,6,7,70,1
1039,750ml,B-VOLUME,691,8,13,70,1
1040,TEMPO,O,692,0,5,70,1
1041,DE,O,692,6,8,70,1
1042,ARMAZENAMENTO,O,692,9,22,70,1
1043,:,O,692,22,23,70,1
1044,4,B-TEMPO_ARMAZENAMENTO,692,24,25,70,1
1045,anos,I-TEMPO_ARMAZENAMENTO,692,26,30,70,1
1046,NOME,O,786,0,4,80,1
1047,DA,O,786,5,7,80,1
1048,CACHAÇA,O,786,8,15,80,1
1049,:,O,786,15,16,80,1
1050,Cachaça,O,786,17,24,80,1
1051,Velho,B-NOME_BEBIDA,786,25,30,80,1
1052,Ferreira,I-NOME_BEBIDA,786,31,39,80,1
1053,Ouro,B-CLASSIFICACAO_BEBIDA,786,40,44,80,1
1054,700ml,B-VOLUME,786,45,50,80,1
1055,PREÇO,O,787,0,5,80,1
1056,:,O,787,5,6,80,1
1057,R$,B-PRECO,787,7,9,80,1
1058,45,I-PRECO,787,10,12,80,1
1059,",",I-PRECO,787,12,13,80,1
1060,90,I-PRECO,787,13,15,80,1
1061,DESCRIÇÃO,O,788,0,9,80,1
1062,DA,O,788,10,12,80,1
1063,CACHAÇA,O,788,13,20,80,1
1064,:,O,788,20,21,80,1
1065,A,O,788,22,23,80,1
1066,Cachaça,O,788,24,31,80,1
1067,Velho,B-NOME_BEBIDA,788,32,37,80,1
1068,Ferreira,I-NOME_BEBIDA,788,38,46,80,1
1069,Ouro,B-CLASSIFICACAO_BEBIDA,788,47,51,80,1
1070,fica,O,788,52,56,80,1
1071,armazenada,O,788,57,67,80,1
1072,por,O,788,68,71,80,1
1073,1,B-TEMPO_ARMAZENAMENTO,788,72,73,80,1
1074,ano,I-TEMPO_ARMAZENAMENTO,788,74,77,80,1
1075,e,I-TEMPO_ARMAZENAMENTO,788,78,79,80,1
1076,meio,I-TEMPO_ARMAZENAMENTO,788,80,84,80,1
1077,no,O,788,85,87,80,1
1078,jequitibá,B-TIPO_MADEIRA,788,88,97,80,1
1079,rosa,I-TIPO_MADEIRA,788,98,102,80,1
1080,e,O,788,103,104,80,1
1081,mais,O,788,105,109,80,1
1082,2,B-TEMPO_ARMAZENAMENTO,788,110,111,80,1
1083,anos,I-TEMPO_ARMAZENAMENTO,788,112,116,80,1
1084,no,O,788,117,119,80,1
1085,barril,B-RECIPIENTE_ARMAZENAMENTO,788,120,126,80,1
1086,de,O,788,127,129,80,1
1087,Carvalho,B-TIPO_MADEIRA,788,130,138,80,1
1088,.,O,788,138,139,80,1
1089,O,O,789,0,1,80,1
1090,Carvalho,B-TIPO_MADEIRA,789,2,10,80,1
1091,europeu,I-TIPO_MADEIRA,789,11,18,80,1
1092,dá,O,789,19,21,80,1
1093,essa,O,789,22,26,80,1
1094,coloração,O,789,27,36,80,1
1095,dourada,B-CARACTERISTICA_SENSORIAL_COR,789,37,44,80,1
1096,e,O,789,45,46,80,1
1097,o,O,789,47,48,80,1
1098,sabor,O,789,49,54,80,1
1099,amadeirado,B-CARACTERISTICA_SENSORIAL_SABOR,789,55,65,80,1
1100,na,O,789,66,68,80,1
1101,cachaça,O,789,69,76,80,1
1102,.,O,789,76,77,80,1
1103,Na,O,790,0,2,80,1
1104,primeira,O,790,3,11,80,1
1105,metade,O,790,12,18,80,1
1106,século,B-TEMPO,790,19,25,80,1
1107,XX,I-TEMPO,790,26,28,80,1
1108,",",O,790,28,29,80,1
1109,do,O,790,30,32,80,1
1110,simpático,O,790,33,42,80,1
1111,vilarejo,O,790,43,51,80,1
1112,de,O,790,52,54,80,1
1113,Vitoriano,B-NOME_LOCAL,790,55,64,80,1
1114,Veloso,I-NOME_LOCAL,790,65,71,80,1
1115,(,O,790,72,73,80,1
1116,Bichinho,B-NOME_LOCAL,790,73,81,80,1
1117,),O,790,81,82,80,1
1118,",",O,790,82,83,80,1
1119,partia,O,790,84,90,80,1
1120,o,O,790,91,92,80,1
1121,tropeiro,O,790,93,101,80,1
1122,Antônio,B-NOME_PESSOA,790,102,109,80,1
1123,Ferreira,I-NOME_PESSOA,790,110,118,80,1
1124,Neto,I-NOME_PESSOA,790,119,123,80,1
1125,",",O,790,123,124,80,1
1126,que,O,790,125,128,80,1
1127,por,O,790,129,132,80,1
1128,estradas,O,790,133,141,80,1
1129,poeirentas,O,790,142,152,80,1
1130,e,O,790,153,154,80,1
1131,no,O,790,155,157,80,1
1132,lombo,O,790,158,163,80,1
1133,de,O,790,164,166,80,1
1134,burros,O,790,167,173,80,1
1135,comprava,O,790,174,182,80,1
1136,uma,O,790,183,186,80,1
1137,das,O,790,187,190,80,1
1138,melhores,O,790,191,199,80,1
1139,cachaças,O,790,200,208,80,1
1140,da,O,790,209,211,80,1
1141,região,O,790,212,218,80,1
1142,.,O,790,218,219,80,1
1143,O,O,791,0,1,80,1
1144,produto,O,791,2,9,80,1
1145,era,O,791,10,13,80,1
1146,levado,O,791,14,20,80,1
1147,para,O,791,21,25,80,1
1148,o,O,791,26,27,80,1
1149,armazém,O,791,28,35,80,1
1150,de,O,791,36,38,80,1
1151,seu,O,791,39,42,80,1
1152,pai,O,791,43,46,80,1
1153,",",O,791,46,47,80,1
1154,Vicente,B-NOME_PESSOA,791,48,55,80,1
1155,Ferreira,I-NOME_PESSOA,791,56,64,80,1
1156,Rodrigues,I-NOME_PESSOA,791,65,74,80,1
1157,",",O,791,74,75,80,1
1158,conhecido,O,791,76,85,80,1
1159,comercialmente,O,791,86,100,80,1
1160,em,O,791,101,103,80,1
1161,São,B-NOME_LOCAL,791,104,107,80,1
1162,João,I-NOME_LOCAL,791,108,112,80,1
1163,Del,I-NOME_LOCAL,791,113,116,80,1
1164,-,I-NOME_LOCAL,791,116,117,80,1
1165,Rei,I-NOME_LOCAL,791,117,120,80,1
1166,.,O,791,120,121,80,1
1167,Tanto,O,792,0,5,80,1
1168,o,O,792,6,7,80,1
1169,pai,O,792,8,11,80,1
1170,como,O,792,12,16,80,1
1171,o,O,792,17,18,80,1
1172,filho,O,792,19,24,80,1
1173,acalentavam,O,792,25,36,80,1
1174,o,O,792,37,38,80,1
1175,desejo,O,792,39,45,80,1
1176,de,O,792,46,48,80,1
1177,produzir,O,792,49,57,80,1
1178,um,O,792,58,60,80,1
1179,dia,O,792,61,64,80,1
1180,a,O,792,65,66,80,1
1181,própria,O,792,67,74,80,1
1182,cachaça,O,792,75,82,80,1
1183,.,O,792,82,83,80,1
1184,O,O,793,0,1,80,1
1185,sonho,O,793,2,7,80,1
1186,de,O,793,8,10,80,1
1187,ambos,O,793,11,16,80,1
1188,foi,O,793,17,20,80,1
1189,concretizado,O,793,21,33,80,1
1190,pela,O,793,34,38,80,1
1191,terceira,O,793,39,47,80,1
1192,geração,O,793,48,55,80,1
1193,da,O,793,56,58,80,1
1194,família,O,793,59,66,80,1
1195,.,O,793,66,67,80,1
1196,Em,O,794,0,2,80,1
1197,1997,B-TEMPO,794,3,7,80,1
1198,nascia,O,794,8,14,80,1
1199,a,O,794,15,16,80,1
1200,Velho,B-NOME_BEBIDA,794,17,22,80,1
1201,Ferreira,I-NOME_BEBIDA,794,23,31,80,1
1202,",",O,794,31,32,80,1
1203,que,O,794,33,36,80,1
1204,reúne,O,794,37,42,80,1
1205,a,O,794,43,44,80,1
1206,experiência,O,794,45,56,80,1
1207,de,O,794,57,59,80,1
1208,décadas,O,794,60,67,80,1
1209,na,O,794,68,70,80,1
1210,arte,O,794,71,75,80,1
1211,de,O,794,76,78,80,1
1212,selecionar,O,794,79,89,80,1
1213,e,O,794,90,91,80,1
1214,oferecer,O,794,92,100,80,1
1215,a,O,794,101,102,80,1
1216,mais,O,794,103,107,80,1
1217,pura,O,794,108,112,80,1
1218,e,O,794,113,114,80,1
1219,autêntica,O,794,115,124,80,1
1220,cachaça,O,794,125,132,80,1
1221,mineira,O,794,133,140,80,1
1222,.,O,794,140,141,80,1
1223,O,O,795,0,1,80,1
1224,nome,O,795,2,6,80,1
1225,é,O,795,7,8,80,1
1226,uma,O,795,9,12,80,1
1227,homenagem,O,795,13,22,80,1
1228,de,O,795,23,25,80,1
1229,Cláudio,B-NOME_PESSOA,795,26,33,80,1
1230,Ferreira,I-NOME_PESSOA,795,34,42,80,1
1231,da,I-NOME_PESSOA,795,43,45,80,1
1232,Silva,I-NOME_PESSOA,795,46,51,80,1
1233,a,O,795,52,53,80,1
1234,seu,O,795,54,57,80,1
1235,pai,O,795,58,61,80,1
1236,",",O,795,61,62,80,1
1237,Antônio,B-NOME_PESSOA,795,63,70,80,1
1238,Ferreira,I-NOME_PESSOA,795,71,79,80,1
1239,Neto,I-NOME_PESSOA,795,80,84,80,1
1240,o,O,795,85,86,80,1
1241,(,O,795,87,88,80,1
1242,Velho,B-NOME_PESSOA,795,88,93,80,1
1243,Ferreira,I-NOME_PESSOA,795,94,102,80,1
1244,),O,795,102,103,80,1
1245,",",O,795,103,104,80,1
1246,cuja,O,795,105,109,80,1
1247,foto,O,795,110,114,80,1
1248,estampa,O,795,115,122,80,1
1249,o,O,795,123,124,80,1
1250,rótulo,O,795,125,131,80,1
1251,desta,O,795,132,137,80,1
1252,singular,O,795,138,146,80,1
1253,bebida,O,795,147,153,80,1
1254,.,O,795,153,154,80,1
1255,Sempre,O,796,0,6,80,1
1256,em,O,796,7,9,80,1
1257,alambiques,B-EQUIPAMENTO_DESTILACAO,796,10,20,80,1
1258,de,I-EQUIPAMENTO_DESTILACAO,796,21,23,80,1
1259,cobre,I-EQUIPAMENTO_DESTILACAO,796,24,29,80,1
1260,",",O,796,29,30,80,1
1261,foi,O,796,31,34,80,1
1262,produzida,O,796,35,44,80,1
1263,até,O,796,45,48,80,1
1264,2015,B-TEMPO,796,49,53,80,1
1265,no,O,796,54,56,80,1
1266,Bichinho,B-NOME_LOCAL,796,57,65,80,1
1267,.,O,796,65,66,80,1
1268,Hoje,O,797,0,4,80,1
1269,é,O,797,5,6,80,1
1270,produzida,O,797,7,16,80,1
1271,na,O,797,17,19,80,1
1272,fazenda,B-NOME_ORGANIZACAO,797,20,27,80,1
1273,Cantagalo,I-NOME_ORGANIZACAO,797,28,37,80,1
1274,(,O,797,38,39,80,1
1275,Prados,B-NOME_LOCAL,797,39,45,80,1
1276,-,O,797,46,47,80,1
1277,MG,B-NOME_LOCAL,797,48,50,80,1
1278,),O,797,50,51,80,1
1279,",",O,797,51,52,80,1
1280,mas,O,797,53,56,80,1
1281,mantém,O,797,57,63,80,1
1282,seu,O,797,64,67,80,1
1283,vínculo,O,797,68,75,80,1
1284,com,O,797,76,79,80,1
1285,Bichinho,B-NOME_LOCAL,797,80,88,80,1
1286,",",O,797,88,89,80,1
1287,onde,O,797,90,94,80,1
1288,é,O,797,95,96,80,1
1289,armazenada,O,797,97,107,80,1
1290,",",O,797,107,108,80,1
1291,envelhecida,O,797,109,120,80,1
1292,e,O,797,121,122,80,1
1293,comercializada,O,797,123,137,80,1
1294,.,O,797,137,138,80,1
1295,A,O,798,0,1,80,1
1296,Velho,B-NOME_BEBIDA,798,2,7,80,1
1297,Ferreira,I-NOME_BEBIDA,798,8,16,80,1
1298,oferece,O,798,17,24,80,1
1299,a,O,798,25,26,80,1
1300,seus,O,798,27,31,80,1
1301,apreciadores,O,798,32,44,80,1
1302,o,O,798,45,46,80,1
1303,sabor,O,798,47,52,80,1
1304,das,O,798,53,56,80,1
1305,histórias,O,798,57,66,80,1
1306,",",O,798,66,67,80,1
1307,a,O,798,68,69,80,1
1308,excelência,O,798,70,80,80,1
1309,das,O,798,81,84,80,1
1310,matérias,O,798,85,93,80,1
1311,-,O,798,93,94,80,1
1312,primas,O,798,94,100,80,1
1313,",",O,798,100,101,80,1
1314,o,O,798,102,103,80,1
1315,saber,O,798,104,109,80,1
1316,de,O,798,110,112,80,1
1317,pai,O,798,113,116,80,1
1318,para,O,798,117,121,80,1
1319,filho,O,798,122,127,80,1
1320,e,O,798,128,129,80,1
1321,a,O,798,130,131,80,1
1322,tradição,O,798,132,140,80,1
1323,das,O,798,141,144,80,1
1324,melhores,O,798,145,153,80,1
1325,cachaças,O,798,154,162,80,1
1326,de,O,798,163,165,80,1
1327,Minas,B-NOME_LOCAL,798,166,171,80,1
1328,Gerais,I-NOME_LOCAL,798,172,178,80,1
1329,.,O,798,178,179,80,1
1330,Volume,O,799,0,6,80,1
1331,:,O,799,6,7,80,1
1332,700ml,B-VOLUME,799,8,13,80,1
1333,NOME,O,948,0,4,96,1
1334,DA,O,948,5,7,96,1
1335,CACHAÇA,O,948,8,15,96,1
1336,:,O,948,15,16,96,1
1337,Cachaça,O,948,17,24,96,1
1338,Saracura,B-NOME_BEBIDA,948,25,33,96,1
1339,Prata,B-CLASSIFICACAO_BEBIDA,948,34,39,96,1
1340,700ml,B-VOLUME,948,40,45,96,1
1341,PREÇO,O,949,0,5,96,1
1342,:,O,949,5,6,96,1
1343,R$,B-PRECO,949,7,9,96,1
1344,179,I-PRECO,949,10,13,96,1
1345,",",I-PRECO,949,13,14,96,1
1346,90,I-PRECO,949,14,16,96,1
1347,DESCRIÇÃO,O,950,0,9,96,1
1348,DA,O,950,10,12,96,1
1349,CACHAÇA,O,950,13,20,96,1
1350,:,O,950,20,21,96,1
1351,A,O,950,22,23,96,1
1352,cachaça,O,950,24,31,96,1
1353,Saracura,B-NOME_BEBIDA,950,32,40,96,1
1354,Prata,B-CLASSIFICACAO_BEBIDA,950,41,46,96,1
1355,represnta,O,950,47,56,96,1
1356,a,O,950,57,58,96,1
1357,cachaça,O,950,59,66,96,1
1358,In,O,950,67,69,96,1
1359,natura,O,950,70,76,96,1
1360,",",O,950,76,77,96,1
1361,descansada,O,950,78,88,96,1
1362,um,B-TEMPO_ARMAZENAMENTO,950,89,91,96,1
1363,ano,I-TEMPO_ARMAZENAMENTO,950,92,95,96,1
1364,em,O,950,96,98,96,1
1365,toneis,B-RECIPIENTE_ARMAZENAMENTO,950,99,105,96,1
